device_id,epoch,progress_01,pc1_scaled,cluster_global,HI_inv,RUL_line
DV_device4_features_pca_scores,0,0.0,0.23718452070794604,7,0.762815479292054,1.0
DV_device4_features_pca_scores,1,0.00980392156862745,0.0758694858409178,0,0.9241305141590822,0.9901960784313726
DV_device4_features_pca_scores,2,0.0196078431372549,0.0,0,1.0,0.9803921568627451
DV_device4_features_pca_scores,3,0.029411764705882353,0.10068905333155853,0,0.8993109466684415,0.9705882352941176
DV_device4_features_pca_scores,4,0.0392156862745098,0.08709857314183089,0,0.9129014268581691,0.9607843137254902
DV_device4_features_pca_scores,5,0.049019607843137254,0.10981180473283803,0,0.890188195267162,0.9509803921568627
DV_device4_features_pca_scores,6,0.058823529411764705,0.15947280007324532,7,0.8405271999267547,0.9411764705882353
DV_device4_features_pca_scores,7,0.06862745098039216,0.1767304609086352,7,0.8232695390913648,0.9313725490196079
DV_device4_features_pca_scores,8,0.0784313725490196,0.18525383336263612,7,0.8147461666373639,0.9215686274509804
DV_device4_features_pca_scores,9,0.08823529411764706,0.14830893673350476,0,0.8516910632664952,0.9117647058823529
DV_device4_features_pca_scores,10,0.09803921568627451,0.11162056486815786,6,0.8883794351318421,0.9019607843137255
DV_device4_features_pca_scores,11,0.10784313725490197,0.13751991815835107,6,0.8624800818416489,0.892156862745098
DV_device4_features_pca_scores,12,0.11764705882352941,0.14511078667836164,6,0.8548892133216384,0.8823529411764706
DV_device4_features_pca_scores,13,0.12745098039215685,0.13384317312008248,6,0.8661568268799176,0.8725490196078431
DV_device4_features_pca_scores,14,0.13725490196078433,0.13481244924512886,6,0.8651875507548712,0.8627450980392157
DV_device4_features_pca_scores,15,0.14705882352941177,0.13306039284471555,6,0.8669396071552844,0.8529411764705882
DV_device4_features_pca_scores,16,0.1568627450980392,0.12840022816081953,6,0.8715997718391805,0.8431372549019608
DV_device4_features_pca_scores,17,0.16666666666666666,0.19672738666752537,9,0.8032726133324746,0.8333333333333334
DV_device4_features_pca_scores,18,0.17647058823529413,0.27061993959013897,9,0.729380060409861,0.8235294117647058
DV_device4_features_pca_scores,19,0.18627450980392157,0.3067422272466858,7,0.6932577727533142,0.8137254901960784
DV_device4_features_pca_scores,20,0.19607843137254902,0.3226843726967163,7,0.6773156273032837,0.803921568627451
DV_device4_features_pca_scores,21,0.20588235294117646,0.17437374454572274,6,0.8256262554542773,0.7941176470588236
DV_device4_features_pca_scores,22,0.21568627450980393,0.23303595455429676,6,0.7669640454457032,0.7843137254901961
DV_device4_features_pca_scores,23,0.22549019607843138,0.26662956022771445,6,0.7333704397722856,0.7745098039215687
DV_device4_features_pca_scores,24,0.23529411764705882,0.27031222566548085,6,0.7296877743345191,0.7647058823529411
DV_device4_features_pca_scores,25,0.24509803921568626,0.4107421021316897,2,0.5892578978683103,0.7549019607843137
DV_device4_features_pca_scores,26,0.2549019607843137,0.5030169106766774,2,0.4969830893233226,0.7450980392156863
DV_device4_features_pca_scores,27,0.2647058823529412,0.49881062437432644,2,0.5011893756256736,0.7352941176470589
DV_device4_features_pca_scores,28,0.27450980392156865,0.4822149272218637,2,0.5177850727781363,0.7254901960784313
DV_device4_features_pca_scores,29,0.28431372549019607,0.44780963944895336,2,0.5521903605510466,0.7156862745098039
DV_device4_features_pca_scores,30,0.29411764705882354,0.3648812797806686,6,0.6351187202193314,0.7058823529411764
DV_device4_features_pca_scores,31,0.30392156862745096,0.5036140885616419,2,0.4963859114383581,0.696078431372549
DV_device4_features_pca_scores,32,0.3137254901960784,0.5325395281547431,2,0.46746047184525685,0.6862745098039216
DV_device4_features_pca_scores,33,0.3235294117647059,0.6086172249059949,4,0.3913827750940051,0.6764705882352942
DV_device4_features_pca_scores,34,0.3333333333333333,0.6240859868677556,4,0.3759140131322444,0.6666666666666667
DV_device4_features_pca_scores,35,0.3431372549019608,0.6208542747573488,4,0.3791457252426512,0.6568627450980392
DV_device4_features_pca_scores,36,0.35294117647058826,0.6053928838113801,4,0.3946071161886199,0.6470588235294117
DV_device4_features_pca_scores,37,0.3627450980392157,0.5889515488097837,4,0.41104845119021627,0.6372549019607843
DV_device4_features_pca_scores,38,0.37254901960784315,0.565873956111385,4,0.434126043888615,0.6274509803921569
DV_device4_features_pca_scores,39,0.38235294117647056,0.6667071569807869,8,0.33329284301921314,0.6176470588235294
DV_device4_features_pca_scores,40,0.39215686274509803,0.6337053618465829,4,0.3662946381534171,0.607843137254902
DV_device4_features_pca_scores,41,0.4019607843137255,0.5461039969697365,4,0.45389600303026345,0.5980392156862745
DV_device4_features_pca_scores,42,0.4117647058823529,0.688390851858395,8,0.311609148141605,0.5882352941176471
DV_device4_features_pca_scores,43,0.4215686274509804,0.6726797622562285,8,0.3273202377437715,0.5784313725490196
DV_device4_features_pca_scores,44,0.43137254901960786,0.6254750579883548,4,0.3745249420116452,0.5686274509803921
DV_device4_features_pca_scores,45,0.4411764705882353,0.6923267228122125,8,0.3076732771877875,0.5588235294117647
DV_device4_features_pca_scores,46,0.45098039215686275,0.687488607104441,8,0.31251139289555896,0.5490196078431373
DV_device4_features_pca_scores,47,0.46078431372549017,0.6372998870442749,4,0.36270011295572513,0.5392156862745099
DV_device4_features_pca_scores,48,0.47058823529411764,0.7102970556640046,8,0.2897029443359954,0.5294117647058824
DV_device4_features_pca_scores,49,0.4803921568627451,0.7008745039178672,8,0.2991254960821328,0.5196078431372548
DV_device4_features_pca_scores,50,0.49019607843137253,0.6748002046638505,8,0.3251997953361495,0.5098039215686274
DV_device4_features_pca_scores,51,0.5,0.7245765765461432,8,0.27542342345385684,0.5
DV_device4_features_pca_scores,52,0.5098039215686274,0.718550425379249,8,0.28144957462075104,0.4901960784313726
DV_device4_features_pca_scores,53,0.5196078431372549,0.69917362490488,8,0.30082637509512,0.48039215686274506
DV_device4_features_pca_scores,54,0.5294117647058824,0.7299390126103948,8,0.27006098738960516,0.47058823529411764
DV_device4_features_pca_scores,55,0.5392156862745098,0.7274219568857067,8,0.27257804311429334,0.4607843137254902
DV_device4_features_pca_scores,56,0.5490196078431373,0.7193286897065522,8,0.28067131029344783,0.4509803921568627
DV_device4_features_pca_scores,57,0.5588235294117647,0.6897800672732739,8,0.3102199327267261,0.4411764705882353
DV_device4_features_pca_scores,58,0.5686274509803921,0.7401908917872617,8,0.2598091082127383,0.43137254901960786
DV_device4_features_pca_scores,59,0.5784313725490197,0.7269244337194607,8,0.2730755662805393,0.42156862745098034
DV_device4_features_pca_scores,60,0.5882352941176471,0.7095129730283611,8,0.29048702697163886,0.4117647058823529
DV_device4_features_pca_scores,61,0.5980392156862745,0.7386542740417383,8,0.26134572595826167,0.4019607843137255
DV_device4_features_pca_scores,62,0.6078431372549019,0.7286814972365947,8,0.2713185027634053,0.3921568627450981
DV_device4_features_pca_scores,63,0.6176470588235294,0.7130015003464891,8,0.2869984996535109,0.38235294117647056
DV_device4_features_pca_scores,64,0.6274509803921569,0.8222756994406661,3,0.17772430055933386,0.37254901960784315
DV_device4_features_pca_scores,65,0.6372549019607843,0.7852411217927088,1,0.21475887820729123,0.36274509803921573
DV_device4_features_pca_scores,66,0.6470588235294118,0.7687959126174454,1,0.2312040873825546,0.3529411764705882
DV_device4_features_pca_scores,67,0.6568627450980392,0.7340958585082994,8,0.2659041414917006,0.3431372549019608
DV_device4_features_pca_scores,68,0.6666666666666666,0.833251057791465,3,0.16674894220853498,0.33333333333333337
DV_device4_features_pca_scores,69,0.6764705882352942,0.8124717634546972,3,0.18752823654530282,0.32352941176470584
DV_device4_features_pca_scores,70,0.6862745098039216,0.8196283175898724,3,0.18037168241012758,0.3137254901960784
DV_device4_features_pca_scores,71,0.696078431372549,0.8201570769078442,3,0.17984292309215577,0.303921568627451
DV_device4_features_pca_scores,72,0.7058823529411765,0.7851350480169503,1,0.21486495198304967,0.2941176470588235
DV_device4_features_pca_scores,73,0.7156862745098039,0.7855746132554218,1,0.21442538674457823,0.28431372549019607
DV_device4_features_pca_scores,74,0.7254901960784313,0.9426458959787907,5,0.05735410402120933,0.27450980392156865
DV_device4_features_pca_scores,75,0.7352941176470589,0.9885734667072282,5,0.011426533292771768,0.2647058823529411
DV_device4_features_pca_scores,76,0.7450980392156863,0.9906121021601156,5,0.009387897839884363,0.2549019607843137
DV_device4_features_pca_scores,77,0.7549019607843137,0.9940456796150019,5,0.005954320384998102,0.2450980392156863
DV_device4_features_pca_scores,78,0.7647058823529411,0.9954433258816919,5,0.004556674118308068,0.23529411764705888
DV_device4_features_pca_scores,79,0.7745098039215687,0.9839866746032875,5,0.01601332539671252,0.22549019607843135
DV_device4_features_pca_scores,80,0.7843137254901961,0.9933229743720906,5,0.006677025627909394,0.21568627450980393
DV_device4_features_pca_scores,81,0.7941176470588235,0.9913033112974012,5,0.008696688702598765,0.20588235294117652
DV_device4_features_pca_scores,82,0.803921568627451,0.995694013332979,5,0.004305986667020978,0.196078431372549
DV_device4_features_pca_scores,83,0.8137254901960784,0.9983249362101716,5,0.0016750637898284015,0.18627450980392157
DV_device4_features_pca_scores,84,0.8235294117647058,1.0,5,0.0,0.17647058823529416
DV_device4_features_pca_scores,85,0.8333333333333334,0.9948987677916673,5,0.0051012322083326955,0.16666666666666663
DV_device4_features_pca_scores,86,0.8431372549019608,0.9842742799999349,5,0.015725720000065113,0.1568627450980392
DV_device4_features_pca_scores,87,0.8529411764705882,0.9952771333178954,5,0.004722866682104643,0.1470588235294118
DV_device4_features_pca_scores,88,0.8627450980392157,0.9973800765762435,5,0.0026199234237564983,0.13725490196078427
DV_device4_features_pca_scores,89,0.8725490196078431,0.9956644146249688,5,0.0043355853750312034,0.12745098039215685
DV_device4_features_pca_scores,90,0.8823529411764706,0.9817980405618412,5,0.018201959438158832,0.11764705882352944
DV_device4_features_pca_scores,91,0.8921568627450981,0.9763967259973918,5,0.0236032740026082,0.10784313725490191
DV_device4_features_pca_scores,92,0.9019607843137255,0.992170276985347,5,0.007829723014653012,0.0980392156862745
DV_device4_features_pca_scores,93,0.9117647058823529,0.9877932560225418,5,0.012206743977458245,0.08823529411764708
DV_device4_features_pca_scores,94,0.9215686274509803,0.9885244807468524,5,0.011475519253147604,0.07843137254901966
DV_device4_features_pca_scores,95,0.9313725490196079,0.986929396935561,5,0.013070603064438968,0.06862745098039214
DV_device4_features_pca_scores,96,0.9411764705882353,0.9797749969974145,5,0.02022500300258545,0.05882352941176472
DV_device4_features_pca_scores,97,0.9509803921568627,0.9889585475987859,5,0.011041452401214125,0.0490196078431373
DV_device4_features_pca_scores,98,0.9607843137254902,0.9932469708778601,5,0.006753029122139931,0.039215686274509776
DV_device4_features_pca_scores,99,0.9705882352941176,0.9846791593298275,5,0.015320840670172475,0.02941176470588236
DV_device4_features_pca_scores,100,0.9803921568627451,0.9846791593298275,5,0.015320840670172475,0.019607843137254943
DV_device4_features_pca_scores,101,0.9901960784313726,0.9846791593298275,5,0.015320840670172475,0.009803921568627416
DV_device4_features_pca_scores,102,1.0,0.9846791593298275,5,0.015320840670172475,0.0
