device_id,epoch,progress_01
DV_device3_features_pca_scores,0,0.0
DV_device3_features_pca_scores,1,0.010638297872340425
DV_device3_features_pca_scores,2,0.02127659574468085
DV_device3_features_pca_scores,3,0.031914893617021274
DV_device3_features_pca_scores,4,0.0425531914893617
DV_device3_features_pca_scores,5,0.05319148936170213
DV_device3_features_pca_scores,6,0.06382978723404255
DV_device3_features_pca_scores,7,0.07446808510638298
DV_device3_features_pca_scores,8,0.0851063829787234
DV_device3_features_pca_scores,9,0.09574468085106383
DV_device3_features_pca_scores,10,0.10638297872340426
DV_device3_features_pca_scores,11,0.11702127659574468
DV_device3_features_pca_scores,12,0.1276595744680851
DV_device3_features_pca_scores,13,0.13829787234042554
DV_device3_features_pca_scores,14,0.14893617021276595
DV_device3_features_pca_scores,15,0.1595744680851064
DV_device3_features_pca_scores,16,0.1702127659574468
DV_device3_features_pca_scores,17,0.18085106382978725
DV_device3_features_pca_scores,18,0.19148936170212766
DV_device3_features_pca_scores,19,0.20212765957446807
DV_device3_features_pca_scores,20,0.2127659574468085
DV_device3_features_pca_scores,21,0.22340425531914893
DV_device3_features_pca_scores,22,0.23404255319148937
DV_device3_features_pca_scores,23,0.24468085106382978
DV_device3_features_pca_scores,24,0.2553191489361702
DV_device3_features_pca_scores,25,0.26595744680851063
DV_device3_features_pca_scores,26,0.2765957446808511
DV_device3_features_pca_scores,27,0.2872340425531915
DV_device3_features_pca_scores,28,0.2978723404255319
DV_device3_features_pca_scores,29,0.30851063829787234
DV_device3_features_pca_scores,30,0.3191489361702128
DV_device3_features_pca_scores,31,0.32978723404255317
DV_device3_features_pca_scores,32,0.3404255319148936
DV_device3_features_pca_scores,33,0.35106382978723405
DV_device3_features_pca_scores,34,0.3617021276595745
DV_device3_features_pca_scores,35,0.3723404255319149
DV_device3_features_pca_scores,36,0.3829787234042553
DV_device3_features_pca_scores,37,0.39361702127659576
DV_device3_features_pca_scores,38,0.40425531914893614
DV_device3_features_pca_scores,39,0.4148936170212766
DV_device3_features_pca_scores,40,0.425531914893617
DV_device3_features_pca_scores,41,0.43617021276595747
DV_device3_features_pca_scores,42,0.44680851063829785
DV_device3_features_pca_scores,43,0.4574468085106383
DV_device3_features_pca_scores,44,0.46808510638297873
DV_device3_features_pca_scores,45,0.4787234042553192
DV_device3_features_pca_scores,46,0.48936170212765956
DV_device3_features_pca_scores,47,0.5
DV_device3_features_pca_scores,48,0.5106382978723404
DV_device3_features_pca_scores,49,0.5212765957446809
DV_device3_features_pca_scores,50,0.5319148936170213
DV_device3_features_pca_scores,51,0.5425531914893617
DV_device3_features_pca_scores,52,0.5531914893617021
DV_device3_features_pca_scores,53,0.5638297872340425
DV_device3_features_pca_scores,54,0.574468085106383
DV_device3_features_pca_scores,55,0.5851063829787234
DV_device3_features_pca_scores,56,0.5957446808510638
DV_device3_features_pca_scores,57,0.6063829787234043
DV_device3_features_pca_scores,58,0.6170212765957447
DV_device3_features_pca_scores,59,0.6276595744680851
DV_device3_features_pca_scores,60,0.6382978723404256
DV_device3_features_pca_scores,61,0.648936170212766
DV_device3_features_pca_scores,62,0.6595744680851063
DV_device3_features_pca_scores,63,0.6702127659574468
DV_device3_features_pca_scores,64,0.6808510638297872
DV_device3_features_pca_scores,65,0.6914893617021277
DV_device3_features_pca_scores,66,0.7021276595744681
DV_device3_features_pca_scores,67,0.7127659574468085
DV_device3_features_pca_scores,68,0.723404255319149
DV_device3_features_pca_scores,69,0.7340425531914894
DV_device3_features_pca_scores,70,0.7446808510638298
DV_device3_features_pca_scores,71,0.7553191489361702
DV_device3_features_pca_scores,72,0.7659574468085106
DV_device3_features_pca_scores,73,0.776595744680851
DV_device3_features_pca_scores,74,0.7872340425531915
DV_device3_features_pca_scores,75,0.7978723404255319
DV_device3_features_pca_scores,76,0.8085106382978723
DV_device3_features_pca_scores,77,0.8191489361702128
DV_device3_features_pca_scores,78,0.8297872340425532
DV_device3_features_pca_scores,79,0.8404255319148937
DV_device3_features_pca_scores,80,0.851063829787234
DV_device3_features_pca_scores,81,0.8617021276595744
DV_device3_features_pca_scores,82,0.8723404255319149
DV_device3_features_pca_scores,83,0.8829787234042553
DV_device3_features_pca_scores,84,0.8936170212765957
DV_device3_features_pca_scores,85,0.9042553191489362
DV_device3_features_pca_scores,86,0.9148936170212766
DV_device3_features_pca_scores,87,0.925531914893617
DV_device3_features_pca_scores,88,0.9361702127659575
DV_device3_features_pca_scores,89,0.9468085106382979
DV_device3_features_pca_scores,90,0.9574468085106383
DV_device3_features_pca_scores,91,0.9680851063829787
DV_device3_features_pca_scores,92,0.9787234042553191
DV_device3_features_pca_scores,93,0.9893617021276596
DV_device3_features_pca_scores,94,1.0
