device_id,epoch,progress_01
DV_device4_features_pca_scores,0,0.0
DV_device4_features_pca_scores,1,0.00980392156862745
DV_device4_features_pca_scores,2,0.0196078431372549
DV_device4_features_pca_scores,3,0.029411764705882353
DV_device4_features_pca_scores,4,0.0392156862745098
DV_device4_features_pca_scores,5,0.049019607843137254
DV_device4_features_pca_scores,6,0.058823529411764705
DV_device4_features_pca_scores,7,0.06862745098039216
DV_device4_features_pca_scores,8,0.0784313725490196
DV_device4_features_pca_scores,9,0.08823529411764706
DV_device4_features_pca_scores,10,0.09803921568627451
DV_device4_features_pca_scores,11,0.10784313725490197
DV_device4_features_pca_scores,12,0.11764705882352941
DV_device4_features_pca_scores,13,0.12745098039215685
DV_device4_features_pca_scores,14,0.13725490196078433
DV_device4_features_pca_scores,15,0.14705882352941177
DV_device4_features_pca_scores,16,0.1568627450980392
DV_device4_features_pca_scores,17,0.16666666666666666
DV_device4_features_pca_scores,18,0.17647058823529413
DV_device4_features_pca_scores,19,0.18627450980392157
DV_device4_features_pca_scores,20,0.19607843137254902
DV_device4_features_pca_scores,21,0.20588235294117646
DV_device4_features_pca_scores,22,0.21568627450980393
DV_device4_features_pca_scores,23,0.22549019607843138
DV_device4_features_pca_scores,24,0.23529411764705882
DV_device4_features_pca_scores,25,0.24509803921568626
DV_device4_features_pca_scores,26,0.2549019607843137
DV_device4_features_pca_scores,27,0.2647058823529412
DV_device4_features_pca_scores,28,0.27450980392156865
DV_device4_features_pca_scores,29,0.28431372549019607
DV_device4_features_pca_scores,30,0.29411764705882354
DV_device4_features_pca_scores,31,0.30392156862745096
DV_device4_features_pca_scores,32,0.3137254901960784
DV_device4_features_pca_scores,33,0.3235294117647059
DV_device4_features_pca_scores,34,0.3333333333333333
DV_device4_features_pca_scores,35,0.3431372549019608
DV_device4_features_pca_scores,36,0.35294117647058826
DV_device4_features_pca_scores,37,0.3627450980392157
DV_device4_features_pca_scores,38,0.37254901960784315
DV_device4_features_pca_scores,39,0.38235294117647056
DV_device4_features_pca_scores,40,0.39215686274509803
DV_device4_features_pca_scores,41,0.4019607843137255
DV_device4_features_pca_scores,42,0.4117647058823529
DV_device4_features_pca_scores,43,0.4215686274509804
DV_device4_features_pca_scores,44,0.43137254901960786
DV_device4_features_pca_scores,45,0.4411764705882353
DV_device4_features_pca_scores,46,0.45098039215686275
DV_device4_features_pca_scores,47,0.46078431372549017
DV_device4_features_pca_scores,48,0.47058823529411764
DV_device4_features_pca_scores,49,0.4803921568627451
DV_device4_features_pca_scores,50,0.49019607843137253
DV_device4_features_pca_scores,51,0.5
DV_device4_features_pca_scores,52,0.5098039215686274
DV_device4_features_pca_scores,53,0.5196078431372549
DV_device4_features_pca_scores,54,0.5294117647058824
DV_device4_features_pca_scores,55,0.5392156862745098
DV_device4_features_pca_scores,56,0.5490196078431373
DV_device4_features_pca_scores,57,0.5588235294117647
DV_device4_features_pca_scores,58,0.5686274509803921
DV_device4_features_pca_scores,59,0.5784313725490197
DV_device4_features_pca_scores,60,0.5882352941176471
DV_device4_features_pca_scores,61,0.5980392156862745
DV_device4_features_pca_scores,62,0.6078431372549019
DV_device4_features_pca_scores,63,0.6176470588235294
DV_device4_features_pca_scores,64,0.6274509803921569
DV_device4_features_pca_scores,65,0.6372549019607843
DV_device4_features_pca_scores,66,0.6470588235294118
DV_device4_features_pca_scores,67,0.6568627450980392
DV_device4_features_pca_scores,68,0.6666666666666666
DV_device4_features_pca_scores,69,0.6764705882352942
DV_device4_features_pca_scores,70,0.6862745098039216
DV_device4_features_pca_scores,71,0.696078431372549
DV_device4_features_pca_scores,72,0.7058823529411765
DV_device4_features_pca_scores,73,0.7156862745098039
DV_device4_features_pca_scores,74,0.7254901960784313
DV_device4_features_pca_scores,75,0.7352941176470589
DV_device4_features_pca_scores,76,0.7450980392156863
DV_device4_features_pca_scores,77,0.7549019607843137
DV_device4_features_pca_scores,78,0.7647058823529411
DV_device4_features_pca_scores,79,0.7745098039215687
DV_device4_features_pca_scores,80,0.7843137254901961
DV_device4_features_pca_scores,81,0.7941176470588235
DV_device4_features_pca_scores,82,0.803921568627451
DV_device4_features_pca_scores,83,0.8137254901960784
DV_device4_features_pca_scores,84,0.8235294117647058
DV_device4_features_pca_scores,85,0.8333333333333334
DV_device4_features_pca_scores,86,0.8431372549019608
DV_device4_features_pca_scores,87,0.8529411764705882
DV_device4_features_pca_scores,88,0.8627450980392157
DV_device4_features_pca_scores,89,0.8725490196078431
DV_device4_features_pca_scores,90,0.8823529411764706
DV_device4_features_pca_scores,91,0.8921568627450981
DV_device4_features_pca_scores,92,0.9019607843137255
DV_device4_features_pca_scores,93,0.9117647058823529
DV_device4_features_pca_scores,94,0.9215686274509803
DV_device4_features_pca_scores,95,0.9313725490196079
DV_device4_features_pca_scores,96,0.9411764705882353
DV_device4_features_pca_scores,97,0.9509803921568627
DV_device4_features_pca_scores,98,0.9607843137254902
DV_device4_features_pca_scores,99,0.9705882352941176
DV_device4_features_pca_scores,100,0.9803921568627451
DV_device4_features_pca_scores,101,0.9901960784313726
DV_device4_features_pca_scores,102,1.0
