row_index,PC1,PC2,PC3,PC4,PC5,PC6
21,-2.3614707094193075,-0.44282722651651507,-0.6213833300629589,0.004683405843613822,0.04357425318469916,-0.0016892464228531981
22,-2.430109420869523,-0.3749298242076168,-0.5920795079473063,-0.00039278176327903295,0.0453723931296919,-0.001352800070296609
23,-2.3495063199277295,-0.46604403193287974,-0.6050711310596597,0.003137338887827776,0.04340805283655523,-0.001817216331106461
24,-2.335816610319021,-0.5454092339191595,-0.5602798117463111,0.0073481770490428375,0.04380249399890005,-0.00237248754251433
25,-2.3556813987384917,-0.501366257214894,-0.4995214591090391,-0.01211450442344133,0.044127591599834835,-0.001991244684314752
26,-1.6436836614176256,-0.40105248692312656,-0.5184751750380026,-0.13955843149890917,0.006745734842773948,7.80650205839541e-05
27,-1.572341793907262,-0.5114012097250764,-0.43401589779334626,-0.147057433899479,0.005309599170076346,-0.000695261287441417
28,-1.6024277622957497,-0.4235896035712133,-0.3981182767593212,-0.1638068034766954,0.005024796620914906,-6.047263399312691e-05
29,-0.6536801910355347,-0.6410775198780801,-0.5040437129230213,-0.15036480662604185,-0.03130173601683296,-0.0021118188755930344
30,-0.6806833391877067,-0.48951163324967784,-0.404423847656589,-0.18120296204556913,-0.031917445942939104,-0.0010827774857851348
31,-0.6906262998779986,-0.47138861134094806,-0.41758576827921007,-0.18062394871408885,-0.031855468553372034,-0.0009413408124942757
32,-0.6791217458529011,-0.5134857196465356,-0.3924214850338583,-0.18123594770726012,-0.03165578823599894,-0.0012533904348615672
33,-0.6037820858944665,-0.679315390019684,-0.3710504072331345,-0.16956535206885726,-0.032073838124219205,-0.0024625285823248666
34,-0.7100238667190166,-0.40337707650545346,-0.36684221971301756,-0.19550821913344607,-0.03182512104632376,-0.00046537251328446444
35,-0.7160659476310054,-0.40521010849271344,-0.2770216514780961,-0.21104129472260763,-0.03129437521782142,-0.0005065323562549614
36,0.09539475574529384,-0.13197922931397293,-0.20164738099834673,-0.1910730595654855,-0.046921513613952616,0.00018755369463378533
37,0.15051478786763903,-0.23858907549722472,-0.21764785261422476,-0.17869127913603938,-0.04757857243206446,-0.0006486060723406048
38,0.14942447404194345,-0.22467317592614686,-0.3167354092773104,-0.16392181775526654,-0.04848836694166704,-0.00048112762677923456
39,0.09945136919504663,-0.18097796732517882,-0.2690796677215956,-0.17797874444512168,-0.0476667737503537,-0.00012269432834356213
40,0.10935343181451934,-0.24265771787088664,-0.32778666756824737,-0.16505950251758394,-0.04834105772562309,-0.0005376170317762606
41,0.17962729391542473,-0.26433490990316943,-0.19160872114009095,-0.17886306170564895,-0.04752584136419239,-0.000893408657788328
42,0.22954886241309758,-0.3765847181872732,-0.02327449818526056,-0.19543519955351468,-0.046337480852811884,-0.0018510336270770515
43,0.17710180098463252,-0.2831239331514404,0.00011303313820793238,-0.20814957565793343,-0.045649391612132495,-0.0011377333758932292
44,0.17543856092425933,-0.2780829037156124,-0.003027807740612312,-0.20803240568191878,-0.0456691580974982,-0.0010988780418025375
45,0.10650491475100522,-0.1467478823489352,0.0869474307632671,-0.23428919500365197,-0.044134068605765665,-0.00012761288645921076
46,0.29956630045384713,-0.510823681618401,-0.01924894957632772,-0.1835395730779995,-0.046904585340252644,-0.002871567683242421
47,0.3936981619344089,-0.6639126516281506,0.00521331371026246,-0.17164303848993945,-0.04738477339236671,-0.00404374695998353
48,0.2853271833892215,-0.5021794434792304,0.061965914598889435,-0.1979103109401475,-0.04601068485996198,-0.0028302627077249867
49,1.163715812924059,-0.194356823291884,-0.016509308210126895,-0.08239673439086845,-0.03618999980620342,-0.0021424167892001465
50,1.063353578477407,-0.04942745835293221,0.05182603830334268,-0.1093852680015676,-0.03498486283181068,-0.0009908700236635612
51,1.218598865961447,-0.3119909666959166,0.24951249363179084,-0.11027171767329891,-0.03245994615585579,-0.003224275702405952
52,1.2548867506786356,-0.45274790761470773,0.33209088279226867,-0.11468234676834348,-0.0325751800236968,-0.0042889796781955146
53,0.5203688444614096,1.1628580021636958,0.242047904895048,-0.23458046391346357,-0.02379089317738235,0.009077237464345696
54,0.5144523692369978,1.1235946338841964,0.2570567776513736,-0.2372969479883148,-0.024384906365352205,0.008747121067048327
55,0.5986836484491598,1.031175013913223,0.34144017868861826,-0.23490035198318954,-0.022531807784976637,0.0077635644459189655
56,0.6139613813413172,1.0434101674107115,0.15867077238336674,-0.20677831188842966,-0.024991237013498962,0.008048174853558273
57,1.199969416070651,0.05896184404816498,-0.20685075290282967,-0.05266123154842656,-0.033872757306068625,-0.00018855776216768905
58,0.8698351556845489,0.5437003461450682,0.42280744979930357,-0.19858198930206925,-0.022974312170478205,0.003432580279465737
59,1.0604414629277912,0.27900845274636293,0.17716519566446928,-0.13105744679273681,-0.02698777632897232,0.0013512077736129574
60,0.8924068304459181,0.5225184225071491,0.35137420311066286,-0.18471660504399876,-0.023993710949401312,0.0033004845570241345
61,1.2607049546156017,0.01331184346695321,-0.15559767249165532,-0.04970496156733349,-0.03225693527015687,-0.0006645891070380318
62,0.7290911371190307,0.8128688627010535,0.3216972066089564,-0.2092982957467121,-0.023477833311361634,0.005837223727510808
63,0.6237886596773778,0.9792506658019366,0.3777456135983425,-0.23554247876988818,-0.02221628127906848,0.007266272029145942
64,0.8691697439968117,0.5670913678257724,0.3193615702108591,-0.1843382365857168,-0.02434152923306223,0.0037072308458578045
65,1.2768582465832565,0.0115560604024885,-0.05429396234894733,-0.06127571899037799,-0.03010040892632183,-0.0007825781195440332
66,1.58819705073497,-0.3681710887975706,-0.3717181567172908,0.03696990100321664,-0.03417162490216504,-0.0037892641239579616
67,2.30608956745651,0.3356753123807566,0.0418928490404624,0.12233821949521399,0.02393894583109402,0.00013873018078355978
68,2.4542643369010615,0.17170857678971785,0.09941012999259398,0.14346248748474605,0.028228540724357296,-0.0013487312075704692
69,2.2779591331047326,0.3401703596052331,-0.06717192117791175,0.13054977684917793,0.01989310635150739,0.00029928324658134856
70,2.22122986679499,0.4270668490953833,0.14232548670833825,0.09306891558285063,0.024684277604126646,0.0008719848722663209
71,2.2944756515206324,0.33465494820464575,-0.05622330016232387,0.1325197557890742,0.02088478541302115,0.00022624802141018734
72,2.4305793843846453,0.14345040466022382,-0.2704756267157295,0.1855190369566447,0.0169101973061346,-0.0012509403676611158
73,2.29948947935624,0.3413000110410147,0.03596631735300814,0.12180564612421098,0.023612081917006724,0.00019532580799966906
74,2.157547641002638,0.5303386052186675,0.15557974418999498,0.0797531116803075,0.024915496729228336,0.001748180931813235
75,2.189552295838375,0.41956259036596427,-0.055732316695721505,0.11189150883518861,0.017941670562413185,0.0010214888373436624
76,2.049709318447346,0.6288243373662237,0.33367660890321726,0.03574266071609761,0.026488688684805688,0.00250227431782217
77,2.1854819896508166,0.474656613747861,0.1024703500892984,0.09151350731060261,0.023322184733131628,0.0013218822732823717
78,2.361402101945064,0.22617371799284683,-0.15808903290695644,0.15787417567722198,0.018532476921139025,-0.0006156708327625958
79,2.440712057435146,0.13918920522188297,0.10719464443637838,0.13893077643380913,0.02650223282335499,-0.0015861870365406097
80,2.4890637602162933,0.13604543184695947,-0.05190422884826503,0.16964638745782054,0.025279362558667494,-0.0015504433760453534
81,2.2250249636328907,0.42236928511770916,0.2390342002586508,0.08132527891345928,0.027080147653147302,0.0007510269017192052
82,2.215234722338284,0.4424900573154428,0.03963607733315143,0.10533591888616518,0.022389593240126755,0.0010864684176306908
83,2.3938525174612995,0.226747633516314,0.22882591217337567,0.1149738117175898,0.029816637559078683,-0.0009517169529126036
84,2.3359871622778674,0.32395726709793227,0.06250916114527205,0.12582685460981025,0.02573795751022827,-5.836994501375799e-06
85,2.176431302514471,0.46137325579385025,0.011231916749662185,0.10117500935253639,0.020196820868915076,0.001308024521697717
86,2.207591560807463,0.4553998170958958,0.21514579709264636,0.0813109741620108,0.026633320193876302,0.0010488074923104935
87,2.3030114281674416,0.3429279975589459,0.03703132523910569,0.12244464560476688,0.023893591510517315,0.0002028528844765396
88,2.1128060639320183,0.5759171320575184,0.3899405167620191,0.04089040819757273,0.029605221946045146,0.0019603921778497614
89,2.280657840677058,0.3548173667639002,0.20547972430858802,0.09622049919141781,0.0271279734689239,0.00018687045030524725
90,2.1209700396742317,0.5386001857866349,0.04049772487023681,0.0870798388169914,0.02041078674368458,0.0019605817479774355
91,2.2310703429689442,0.4347934778073417,0.23650158715567182,0.08317082079035218,0.02778486663579439,0.0008420273307793194
92,2.1923464805169504,0.46499374788280745,0.11036093643021909,0.09177097541331945,0.023570747966722087,0.0012308994206687203
93,2.4183525077741366,0.19397395994585764,0.16357352541295642,0.12796080782995103,0.028493244510539684,-0.0011830943934959344
94,2.2886610604348507,0.357137361386458,0.0232484042494656,0.12143838886905149,0.023232330692507443,0.0003424739537265369
95,2.2886610604348507,0.357137361386458,0.0232484042494656,0.12143838886905149,0.023232330692507443,0.0003424739537265369
96,2.2886610604348507,0.3571373613864579,0.023248404249465587,0.12143838886905149,0.023232330692507443,0.0003424739537265204
97,2.2886610604348507,0.35713736138645796,0.02324840424946557,0.12143838886905149,0.02323233069250745,0.0003424739537265209
98,3.0986928452594653,-1.8612065351172205,-0.5014442398378388,0.32521779053364513,-0.015276086234572944,-0.015898970677480407




