row_index,PC1,PC2,PC3,PC4,PC5,PC6
46,0.7013179441097513,-0.7392883857035634,0.5127673222261757,0.03275039633259872,-0.019030777993170572,-0.0002914494948207996
47,0.6730459380784062,-0.8260646392103967,0.6067346192996302,0.05062865647950988,-0.016807990133095554,-9.36466258226943e-05
48,0.8017508089981064,-0.44551574346387013,0.5386521768368561,0.0009702535800511619,-0.02184627778217916,0.0032250268372361166
49,0.7839096822731869,-0.5026008551100052,0.47694635008578234,0.0028519664770328646,-0.02199204949344655,0.0018538793745848444
50,0.7504419073706502,-0.617200033617342,0.5493699074811034,0.022972871172358456,-0.019605121647888978,0.001477748075686144
51,0.6467330685493156,-0.9194054633035986,0.6335219210630125,0.06457857661868721,-0.015247600919051748,-0.0008000716901598207
52,1.126378662464199,0.4047760370471437,-0.3156945418861421,-0.1599701078904292,-0.04089013100139547,0.002023468283098882
53,1.1391976252240177,0.44858336628323126,-0.43406549839194114,-0.1749941520593067,-0.04300530551843982,0.0010649630061814294
54,1.0198777429204215,0.06337199332631145,-0.2659543779348235,-0.11473424953354405,-0.03624624224577141,-0.0011141029625929143
55,0.9745426984042305,-0.09096167550508225,-0.1907680340521291,-0.08949753321031724,-0.033332297653894685,-0.0019009324415717602
56,1.1877858178020444,0.5297412737295845,-0.19187293993441135,-0.16084086574707399,-0.03979981323803229,0.004833199177527018
57,1.1955332763686384,0.5363469700714228,-0.13052383634321468,-0.1556048039243314,-0.0388275659449414,0.005629998809729369
58,1.1714235537628204,0.48431358493352067,-0.15100928773334504,-0.1524619305451658,-0.03881804681144856,0.004837897177606599
59,1.1142069420058434,0.37036162230911446,-0.29873459910485567,-0.15471110250814968,-0.04032054820074825,0.001856579965342381
60,1.09923139461915,0.3572969615944652,-0.46139289586880033,-0.168319762619788,-0.04274658907330327,-0.0002489835125892634
61,1.11380551086007,0.3446824886494538,-0.26962947310665397,-0.14784035384651573,-0.0393405893012377,0.0019163389809410977
62,1.1168541545184048,0.34015987596009245,-0.23787630044511868,-0.1438936237061189,-0.03869213251630961,0.0022443516096700912
63,1.2316734244445682,0.5530887194067351,0.029120337438524543,-0.13887635984802968,-0.0356283706175505,0.0076603918291552366
64,1.1835248346529295,0.5493259132891113,-0.024224846096456407,-0.1515620555656926,-0.03817980708763003,0.007066232328553062
65,1.160714809998897,0.5038287520708018,-0.11970602535825874,-0.15541457850287022,-0.03927931364961443,0.005452790680390713
66,1.273554512318839,0.5904778891059247,0.25763538548487486,-0.11913924398810075,-0.031717923376760146,0.010706558506499687
67,2.1964382923092955,0.24859685007848506,-0.48932856856863766,0.08311607304569935,0.02336080423583774,-0.0037167786296752802
68,2.1813923235380583,0.5460899107892282,-1.4413053885817622,-0.05411901863465054,-3.07964448111931e-05,-0.012084220038296798
69,2.2234007005866987,0.2569930608935864,-0.09851103859051367,0.11917280295466874,0.03012788900976705,0.0011256706349748091
70,2.2155640110412094,0.27534414594227696,-0.3373106273121127,0.09463332136441785,0.025829403533162057,-0.001567853790060334
71,2.264013422591181,0.3078802679196916,0.040592409526565315,0.13012275864047074,0.03328783476956261,0.003327356515296124
72,2.20903367484326,0.26525833434835905,-0.28420042889923763,0.09928586323844305,0.026357877105797487,-0.0010227054087719862
73,2.233020440762012,0.28670867000835226,-0.03536055063049325,0.12075069673154062,0.030646666774752092,0.0022166187888683973
74,2.225035222688819,0.26932665152586927,-0.21075289263490968,0.10818441186053442,0.028385186703285808,-0.00010367897292470008
75,2.2378612998450844,0.8940112945887153,-1.7065179181499281,-0.12924172635838616,-0.011077723324998637,-0.011388209624759586
76,2.20586696643419,0.2561129814670399,-0.17644906240613423,0.10892989014168854,0.027811949947099804,0.00019429173282698996
77,2.1995800472839306,0.2698215496676916,-0.501496634528686,0.07877091053400624,0.022707510116102926,-0.003625566392988337
78,2.2142697308351598,0.2541569373125539,-0.09970772237473244,0.11745167728580315,0.029508574936867985,0.0010933631492436183
79,2.1955561507573402,0.2448294497907326,-0.38061778528145745,0.09233196697555605,0.024806883244951762,-0.0024197574193210135
80,2.227909437916988,0.2638696655551097,-0.020437583894226716,0.1251622491581469,0.031239400420577487,0.002145390600327835
81,2.1986884863840532,0.24522702083894968,-0.3122399179787959,0.09846948291769612,0.025904272323537723,-0.001580509855726608
82,2.2327555732777893,0.2741343545481835,0.012856146921933773,0.12699014477344495,0.031684637157850006,0.00265807920018202
83,2.227397819551303,0.2561260711231444,-0.13576556978892268,0.11731324743441938,0.029988615086480985,0.000655729453140703
84,2.23985510104453,0.27488765730534825,0.011398923409187117,0.1284219322080166,0.03218833608357876,0.0026376347728102522
85,2.2218897495784193,0.26200381610567686,-0.14979454064982595,0.11373483199864126,0.029179049923831767,0.0005610142257925514
86,2.215833057678102,0.25124594329692373,-0.015820180543415496,0.125104686389483,0.030807900337051133,0.0020768176157881174
87,2.223914441743179,0.2505238696458924,-0.07922370108263756,0.12209571117766478,0.03064049107551055,0.0012854552291422002
88,2.184738644457405,0.3528467757378422,-0.8778307720119424,0.029070376603664055,0.013939522873064243,-0.007300188692142217
89,2.217101995965585,0.22576958306436865,-0.06005134630821024,0.12681366390437415,0.031223648905044834,0.0012464955325391382
90,2.2409866372560345,0.25963987557623747,0.08728760772381462,0.13773183852163254,0.03378570723238102,0.0033804839707167224
91,2.2409866372560345,0.25963987557623747,0.08728760772381462,0.13773183852163254,0.03378570723238102,0.0033804839707167224
92,2.2409866372560345,0.25963987557623747,0.08728760772381462,0.13773183852163254,0.03378570723238102,0.0033804839707167224
93,2.2409866372560345,0.25963987557623747,0.08728760772381462,0.13773183852163254,0.03378570723238102,0.0033804839707167224
94,2.2409866372560345,0.25963987557623747,0.08728760772381462,0.13773183852163254,0.03378570723238102,0.0033804839707167224
