device_id,epoch,pc1,progress_01,pc1_scaled,cluster_global
DV_device2_features_pca_scores,59,2.213952274109701,0.5673076923076923,0.8776828745395366,6.0
DV_device2_features_pca_scores,60,2.122689407784117,0.5769230769230769,0.8668290955526256,6.0
DV_device2_features_pca_scores,61,3.242443040661124,0.5865384615384616,0.9999999999999999,6.0
DV_device2_features_pca_scores,62,1.434633752247332,0.5961538461538461,0.7849994936940985,5.0
DV_device2_features_pca_scores,63,1.4899675314709702,0.6057692307692307,0.7915802711163341,6.0
DV_device2_features_pca_scores,64,1.8884541560157213,0.6153846153846154,0.8389717888955264,6.0
DV_device2_features_pca_scores,65,1.8367147580094685,0.625,0.8328184867532039,6.0
DV_device2_features_pca_scores,66,1.6211881282162632,0.6346153846153846,0.8071861731983809,6.0
DV_device2_features_pca_scores,67,2.2360324641551865,0.6442307692307693,0.8803088440317475,6.0
DV_device2_features_pca_scores,68,2.096927219232931,0.6538461538461539,0.8637652305655654,6.0
DV_device2_features_pca_scores,69,1.9771221958297125,0.6634615384615384,0.8495169683983304,6.0
DV_device2_features_pca_scores,70,2.9346231323023573,0.6730769230769231,0.9633913618143648,7.0
DV_device2_features_pca_scores,71,1.813085414708485,0.6826923076923077,0.8300082783944202,6.0
DV_device2_features_pca_scores,72,1.9574422213941844,0.6923076923076923,0.8471764535581625,6.0
DV_device2_features_pca_scores,73,1.8747609022538865,0.7019230769230769,0.837343267286174,6.0
DV_device2_features_pca_scores,74,2.151859655132664,0.7115384615384616,0.8702982767263261,6.0
DV_device2_features_pca_scores,75,1.9112555676940752,0.7211538461538461,0.8416835323779579,6.0
DV_device2_features_pca_scores,76,1.9797176282684803,0.7307692307692307,0.8498256399446015,6.0
DV_device2_features_pca_scores,77,1.864741802388506,0.7403846153846154,0.8361517082220671,6.0
DV_device2_features_pca_scores,78,1.7970405555401885,0.75,0.8281000832839628,6.0
DV_device2_features_pca_scores,79,1.8660055030193807,0.7596153846153846,0.8363019985636415,6.0
DV_device2_features_pca_scores,80,1.8164487594572447,0.7692307692307693,0.83040827679497,6.0
DV_device2_features_pca_scores,81,1.882059367075546,0.7788461538461539,0.8382112646141939,6.0
DV_device2_features_pca_scores,82,1.8592383402525996,0.7884615384615384,0.8354971883270546,8.0
DV_device2_features_pca_scores,83,1.9550962144050088,0.7980769230769231,0.8468974458698502,8.0
DV_device2_features_pca_scores,84,1.7875560610283905,0.8076923076923077,0.826972104168488,8.0
DV_device2_features_pca_scores,85,1.965861330247483,0.8173076923076923,0.8481777276846452,8.0
DV_device2_features_pca_scores,86,1.855037241123388,0.8269230769230769,0.834997556841803,8.0
DV_device2_features_pca_scores,87,1.8225824441123777,0.8365384615384616,0.8311377482689944,8.0
DV_device2_features_pca_scores,88,2.131339893317612,0.8461538461538461,0.8678578870194098,8.0
DV_device2_features_pca_scores,89,1.8349616390552297,0.8557692307692307,0.8326099905002023,8.0
DV_device2_features_pca_scores,90,1.9398536273400089,0.8653846153846154,0.8450846639810802,8.0
DV_device2_features_pca_scores,91,2.0495855547546986,0.875,0.8581349453925564,8.0
DV_device2_features_pca_scores,92,2.014849156662079,0.8846153846153846,0.8540037888457785,8.0
DV_device2_features_pca_scores,93,1.9238946994168336,0.8942307692307693,0.8431866885665426,8.0
DV_device2_features_pca_scores,94,2.028586737618346,0.9038461538461539,0.855637582233137,8.0
DV_device2_features_pca_scores,95,2.094570836262792,0.9134615384615384,0.8634849888747647,8.0
DV_device2_features_pca_scores,96,2.0049981825606875,0.9230769230769231,0.8528322247693134,8.0
DV_device2_features_pca_scores,97,2.3258330409371366,0.9326923076923077,0.8909887147451133,8.0
DV_device2_features_pca_scores,98,2.125851910403549,0.9423076923076923,0.8672052080489654,8.0
DV_device2_features_pca_scores,99,2.009253166765551,0.9519230769230769,0.8533382647394765,8.0
DV_device2_features_pca_scores,100,2.0078266768675777,0.9615384615384616,0.8531686140731866,8.0
DV_device2_features_pca_scores,101,2.0142174762788687,0.9711538461538461,0.8539286638848194,8.0
DV_device2_features_pca_scores,102,2.0142174762788687,0.9807692307692307,0.8539286638848194,8.0
DV_device2_features_pca_scores,103,2.0142174762788687,0.9903846153846154,0.8539286638848194,8.0
DV_device2_features_pca_scores,104,2.0142174762788687,1.0,0.8539286638848194,8.0
