device_id,epoch,pc1,progress_01,pc1_scaled,cluster_global
DV_device3_features_pca_scores,0,-3.747989617257048,0.0,0.0,0.0
DV_device3_features_pca_scores,1,-3.6026285137923098,0.010638297872340425,0.024178481364907634,0.0
DV_device3_features_pca_scores,2,-3.522536279101676,0.02127659574468085,0.037500536287330855,0.0
DV_device3_features_pca_scores,3,-3.538398947732229,0.031914893617021274,0.034862036518549355,0.0
DV_device3_features_pca_scores,4,-3.558346185696563,0.0425531914893617,0.03154413434316439,0.0
DV_device3_features_pca_scores,5,-3.60026813461454,0.05319148936170213,0.02457109247340583,0.0
DV_device3_features_pca_scores,6,-3.5255161481354858,0.06382978723404255,0.03700488300604354,0.0
DV_device3_features_pca_scores,7,-3.502203468151406,0.07446808510638298,0.04088257232681758,0.0
DV_device3_features_pca_scores,8,-3.44495566785091,0.0851063829787234,0.05040482305108551,0.0
DV_device3_features_pca_scores,9,-3.415291512067289,0.09574468085106383,0.05533897820486766,0.0
DV_device3_features_pca_scores,10,-3.4044931997811947,0.10638297872340426,0.05713510375811859,0.0
DV_device3_features_pca_scores,11,-2.993423054848718,0.11702127659574468,0.12551001012590618,1.0
DV_device3_features_pca_scores,12,-3.05986431379157,0.1276595744680851,0.11445857543725546,1.0
DV_device3_features_pca_scores,13,-1.968414615520908,0.13829787234042554,0.29600367630237673,2.0
DV_device3_features_pca_scores,14,-2.9634162439311367,0.14893617021276595,0.13050116044946602,1.0
DV_device3_features_pca_scores,15,-2.8669962702566605,0.1595744680851064,0.14653907211308193,1.0
DV_device3_features_pca_scores,16,-2.7067977024335126,0.1702127659574468,0.17318552700695572,1.0
DV_device3_features_pca_scores,17,-2.634394280797648,0.18085106382978725,0.18522867155561384,1.0
DV_device3_features_pca_scores,18,-2.601444918463985,0.19148936170212766,0.19070926797502197,1.0
DV_device3_features_pca_scores,19,-2.3197641304756256,0.20212765957446807,0.23756233609913102,2.0
DV_device3_features_pca_scores,20,-2.271091585299652,0.2127659574468085,0.2456582310701359,2.0
DV_device3_features_pca_scores,21,-2.3446423977284847,0.22340425531914893,0.23342423651934652,2.0
DV_device3_features_pca_scores,22,-2.335356001157906,0.23404255319148937,0.23496887921314213,2.0
DV_device3_features_pca_scores,23,-2.137449482320183,0.24468085106382978,0.2678874452095291,2.0
DV_device3_features_pca_scores,24,-1.5771002053767496,0.2553191489361702,0.3610925339676977,2.0
DV_device3_features_pca_scores,25,-1.313261892825226,0.26595744680851063,0.404977793306852,3.0
DV_device3_features_pca_scores,26,-1.3285100976399635,0.2765957446808511,0.40244149970991416,3.0
DV_device3_features_pca_scores,27,-1.3871270627508534,0.2872340425531915,0.39269151044304756,3.0
DV_device3_features_pca_scores,28,-0.7682782281323376,0.2978723404255319,0.4956270596296858,3.0
DV_device3_features_pca_scores,29,-0.4098765101008398,0.30851063829787234,0.555241420377006,3.0
DV_device3_features_pca_scores,30,-0.4509637249642357,0.3191489361702128,0.5484072230901674,3.0
DV_device3_features_pca_scores,31,-0.5021262203079851,0.32978723404255317,0.5398971649606823,3.0
DV_device3_features_pca_scores,32,-0.5508008502594463,0.3404255319148936,0.5318009232208095,3.0
DV_device3_features_pca_scores,33,-0.3208367097740133,0.35106382978723405,0.5700517589175325,4.0
DV_device3_features_pca_scores,34,-0.4108761603979637,0.3617021276595745,0.5550751446298884,4.0
DV_device3_features_pca_scores,35,-0.7405090805006378,0.3723404255319149,0.5002460106594245,3.0
DV_device3_features_pca_scores,36,-0.3176917895766454,0.3829787234042553,0.570574865804958,4.0
DV_device3_features_pca_scores,37,-0.3543486759734728,0.39361702127659576,0.5644775823947764,4.0
DV_device3_features_pca_scores,38,0.2590492814339093,0.40425531914893614,0.6665064658370687,4.0
DV_device3_features_pca_scores,39,0.6424935764810461,0.4148936170212766,0.7302862564502179,5.0
DV_device3_features_pca_scores,40,0.6343632032990638,0.425531914893617,0.7289338996519773,5.0
DV_device3_features_pca_scores,41,0.6492377577875899,0.43617021276595747,0.7314080425274776,5.0
DV_device3_features_pca_scores,42,0.6102679119368105,0.44680851063829785,0.724926035517088,5.0
DV_device3_features_pca_scores,43,0.6978881805291363,0.4574468085106383,0.7395002577873645,5.0
DV_device3_features_pca_scores,44,0.7909612330709608,0.46808510638297873,0.7549814629572431,5.0
DV_device3_features_pca_scores,45,0.7825731692598416,0.4787234042553192,0.7535862434679111,5.0
DV_device3_features_pca_scores,46,0.7013179441097513,0.48936170212765956,0.7400707437897637,5.0
DV_device3_features_pca_scores,47,0.6730459380784062,0.5,0.7353681503539395,5.0
DV_device3_features_pca_scores,48,0.8017508089981064,0.5106382978723404,0.7567761353577112,5.0
DV_device3_features_pca_scores,49,0.7839096822731869,0.5212765957446809,0.7538085509092891,5.0
DV_device3_features_pca_scores,50,0.7504419073706502,0.5319148936170213,0.74824172489794,5.0
DV_device3_features_pca_scores,51,0.6467330685493156,0.5425531914893617,0.7309914277617043,5.0
DV_device3_features_pca_scores,52,1.126378662464199,0.5531914893617021,0.8107727570018491,5.0
DV_device3_features_pca_scores,53,1.1391976252240177,0.5638297872340425,0.8129049852583643,5.0
DV_device3_features_pca_scores,54,1.0198777429204215,0.574468085106383,0.7930580421492656,5.0
DV_device3_features_pca_scores,55,0.9745426984042304,0.5851063829787234,0.7855172867278685,5.0
DV_device3_features_pca_scores,56,1.1877858178020444,0.5957446808510638,0.8209868495315489,6.0
DV_device3_features_pca_scores,57,1.1955332763686384,0.6063829787234043,0.8222755146428675,6.0
DV_device3_features_pca_scores,58,1.1714235537628204,0.6170212765957447,0.818265250102744,6.0
DV_device3_features_pca_scores,59,1.1142069420058434,0.6276595744680851,0.8087481870910092,6.0
DV_device3_features_pca_scores,60,1.09923139461915,0.6382978723404256,0.8062572456714134,6.0
DV_device3_features_pca_scores,61,1.11380551086007,0.648936170212766,0.808681415477104,6.0
DV_device3_features_pca_scores,62,1.1168541545184048,0.6595744680851063,0.8091885083109113,6.0
DV_device3_features_pca_scores,63,1.2316734244445682,0.6702127659574468,0.828286846945328,6.0
DV_device3_features_pca_scores,64,1.1835248346529297,0.6808510638297872,0.8202781035244573,6.0
DV_device3_features_pca_scores,65,1.160714809998897,0.6914893617021277,0.8164840228324075,6.0
DV_device3_features_pca_scores,66,1.273554512318839,0.7021276595744681,0.8352530922377335,6.0
DV_device3_features_pca_scores,67,2.1964382923092955,0.7127659574468085,0.9887599640529138,7.0
DV_device3_features_pca_scores,68,2.1813923235380583,0.723404255319149,0.9862573091687578,7.0
DV_device3_features_pca_scores,69,2.2234007005866987,0.7340425531914894,0.9932447269678181,7.0
DV_device3_features_pca_scores,70,2.2155640110412094,0.7446808510638298,0.9919412197184793,7.0
DV_device3_features_pca_scores,71,2.264013422591181,0.7553191489361702,1.0,7.0
DV_device3_features_pca_scores,72,2.20903367484326,0.7659574468085106,0.990855003335243,7.0
DV_device3_features_pca_scores,73,2.233020440762012,0.776595744680851,0.9948448160082848,7.0
DV_device3_features_pca_scores,74,2.225035222688819,0.7872340425531915,0.9935166034275082,7.0
DV_device3_features_pca_scores,75,2.2378612998450844,0.7978723404255319,0.9956500150494341,7.0
DV_device3_features_pca_scores,76,2.20586696643419,0.8085106382978723,0.9903282723292737,7.0
DV_device3_features_pca_scores,77,2.19958004728393,0.8191489361702128,0.9892825444564517,7.0
DV_device3_features_pca_scores,78,2.21426973083516,0.8297872340425532,0.9917259370252619,7.0
DV_device3_features_pca_scores,79,2.19555615075734,0.8404255319148937,0.9886132339953757,7.0
