device_id,epoch,progress_01,pc1_scaled,pc2_scaled,cluster_global,k
DV_device3_features_pca_scores,59,0.6276595744680851,0.8087481870910092,0.4893839661480728,0,2
DV_device3_features_pca_scores,60,0.6382978723404256,0.8062572456714134,0.4865865937034217,0,2
DV_device3_features_pca_scores,61,0.648936170212766,0.808681415477104,0.48388561433695376,0,2
DV_device3_features_pca_scores,62,0.6595744680851063,0.8091885083109113,0.48291724383033485,0,2
DV_device3_features_pca_scores,63,0.6702127659574468,0.828286846945328,0.5285090347186495,0,2
DV_device3_features_pca_scores,64,0.6808510638297872,0.8202781035244573,0.5277033520929841,0,2
DV_device3_features_pca_scores,65,0.6914893617021277,0.8164840228324075,0.5179616138357297,0,2
DV_device3_features_pca_scores,66,0.7021276595744681,0.8352530922377335,0.5365147101303056,0,2
DV_device3_features_pca_scores,67,0.7127659574468085,0.9887599640529138,0.4633119979579424,0,2
DV_device3_features_pca_scores,68,0.723404255319149,0.9862573091687578,0.5270104673390889,0,2
DV_device3_features_pca_scores,69,0.7340425531914894,0.9932447269678181,0.4651097735976351,0,2
DV_device3_features_pca_scores,70,0.7446808510638298,0.9919412197184793,0.4690390619860503,0,2
DV_device3_features_pca_scores,71,0.7553191489361702,1.0,0.4760056149691961,0,2
DV_device3_features_pca_scores,72,0.7659574468085106,0.990855003335243,0.46687951325753774,0,2
DV_device3_features_pca_scores,73,0.776595744680851,0.9948448160082848,0.47147240542782576,0,2
DV_device3_features_pca_scores,74,0.7872340425531915,0.9935166034275082,0.4677506111464946,0,2
DV_device3_features_pca_scores,75,0.7978723404255319,0.9956500150494341,0.6015065230119512,0,2
DV_device3_features_pca_scores,76,0.8085106382978723,0.9903282723292737,0.4649213331941147,0,2
DV_device3_features_pca_scores,77,0.8191489361702128,0.9892825444564517,0.4678565774976368,0,2
DV_device3_features_pca_scores,78,0.8297872340425532,0.9917259370252619,0.46450250991674136,0,2
DV_device3_features_pca_scores,79,0.8404255319148937,0.9886132339953757,0.4625053316400707,0,2
DV_device3_features_pca_scores,80,0.851063829787234,0.9939946828977144,0.4665821749720799,0,2
DV_device3_features_pca_scores,81,0.8617021276595744,0.9891342476419012,0.46259045855758996,0,2
DV_device3_features_pca_scores,82,0.8723404255319149,0.9948007595627928,0.46878002448147754,0,2
DV_device3_features_pca_scores,83,0.8829787234042553,0.9939095834121863,0.4649241359185097,0,2
DV_device3_features_pca_scores,84,0.8936170212765957,0.995981651807804,0.46894131978193715,0,2
DV_device3_features_pca_scores,85,0.9042553191489362,0.9929934045718938,0.46618266395914876,0,2
DV_device3_features_pca_scores,86,0.9148936170212766,0.9919859712987944,0.4638792151658308,0,2
DV_device3_features_pca_scores,87,0.925531914893617,0.993330179545449,0.463724606563394,0,2
DV_device3_features_pca_scores,88,0.9361702127659575,0.9868139158266664,0.48563373104890706,0,2
DV_device3_features_pca_scores,89,0.9468085106382979,0.992197038771494,0.45842428069327734,0,2
DV_device3_features_pca_scores,90,0.9574468085106383,0.9961698646553365,0.465676502931145,0,2
DV_device3_features_pca_scores,91,0.9680851063829787,0.9961698646553365,0.465676502931145,0,2
DV_device3_features_pca_scores,92,0.9787234042553191,0.9961698646553365,0.465676502931145,0,2
DV_device3_features_pca_scores,93,0.9893617021276596,0.9961698646553365,0.465676502931145,0,2
DV_device3_features_pca_scores,94,1.0,0.9961698646553365,0.465676502931145,0,2
