device_id,epoch,progress_01,pc1_scaled,pc2_scaled,cluster_global,k
DV_device2_features_pca_scores,22,0.21153846153846154,0.33644667587368043,0.4415977149249674,17,40
DV_device2_features_pca_scores,23,0.22115384615384615,0.41376875501221533,0.25712109369929015,4,40
DV_device2_features_pca_scores,24,0.23076923076923078,0.4172386243690976,0.28358655701650914,4,40
DV_device2_features_pca_scores,25,0.2403846153846154,0.4052420998760621,0.2625775282683522,4,40
DV_device2_features_pca_scores,26,0.25,0.42173669875123443,0.26932759078663104,4,40
DV_device2_features_pca_scores,27,0.25961538461538464,0.4284121864393754,0.29605412938401854,4,40
DV_device2_features_pca_scores,28,0.2692307692307692,0.43263862246531365,0.28883140439854904,4,40
DV_device2_features_pca_scores,29,0.27884615384615385,0.4178046031375934,0.2848551288988692,4,40
DV_device2_features_pca_scores,30,0.28846153846153844,0.44357796563905877,0.32938820079461933,11,40
DV_device2_features_pca_scores,31,0.2980769230769231,0.4237788737080007,0.2923326819366189,4,40
DV_device2_features_pca_scores,32,0.3076923076923077,0.4525499812592194,0.3593965183716046,11,40
DV_device2_features_pca_scores,33,0.3173076923076923,0.4364274261414802,0.32933916477398606,11,40
DV_device2_features_pca_scores,34,0.3269230769230769,0.44830058065796674,0.34188179308168987,11,40
DV_device2_features_pca_scores,35,0.33653846153846156,0.43961459513805556,0.3293353966484519,11,40
DV_device2_features_pca_scores,36,0.34615384615384615,0.4449684906548193,0.32474143670859307,11,40
DV_device2_features_pca_scores,37,0.3557692307692308,0.5251330225863831,0.10573297231007767,35,40
DV_device2_features_pca_scores,38,0.36538461538461536,0.5260540987840496,0.11741602544453511,35,40
DV_device2_features_pca_scores,39,0.375,0.534856546925724,0.16637068188255766,35,40
DV_device2_features_pca_scores,40,0.38461538461538464,0.5243999590032034,0.12015312069605849,35,40
DV_device2_features_pca_scores,41,0.3942307692307692,0.5519296983902543,0.13951655698819354,35,40
DV_device2_features_pca_scores,42,0.40384615384615385,0.5642891068247025,0.1778631677551427,10,40
DV_device2_features_pca_scores,43,0.41346153846153844,0.56432356081895,0.16465187143698307,35,40
DV_device2_features_pca_scores,44,0.4230769230769231,0.5906550273171269,0.2101126191510937,10,40
DV_device2_features_pca_scores,45,0.4326923076923077,0.6229472781479632,0.28567527248113245,18,40
DV_device2_features_pca_scores,46,0.4423076923076923,0.6251414525944498,0.2870093467305051,18,40
DV_device2_features_pca_scores,47,0.4519230769230769,0.5926486114002762,0.20948490506225703,10,40
DV_device2_features_pca_scores,48,0.46153846153846156,0.5991141208041365,0.22249953173783796,10,40
DV_device2_features_pca_scores,49,0.47115384615384615,0.6001262836706291,0.2274514321270152,10,40
DV_device2_features_pca_scores,50,0.4807692307692308,0.7168015685802319,0.06470968831971108,7,40
DV_device2_features_pca_scores,51,0.49038461538461536,0.6955651157264969,0.013628270562613065,7,40
DV_device2_features_pca_scores,52,0.5,0.7328114046047647,0.10321317112716721,7,40
DV_device2_features_pca_scores,53,0.5096153846153846,0.7256380827163624,0.08523574745887363,7,40
DV_device2_features_pca_scores,54,0.5192307692307693,0.7135089686660278,0.05910317333945575,7,40
DV_device2_features_pca_scores,55,0.5288461538461539,0.7015337777295128,0.03064712670842129,7,40
DV_device2_features_pca_scores,56,0.5384615384615384,0.6867315056868696,0.0,7,40
DV_device2_features_pca_scores,57,0.5480769230769231,0.7260968860510206,0.0865318446042398,7,40
DV_device2_features_pca_scores,58,0.5576923076923077,0.9429593731850849,0.8242249249325289,21,40
DV_device2_features_pca_scores,59,0.5673076923076923,0.8776828745395366,0.615136837689651,2,40
DV_device2_features_pca_scores,60,0.5769230769230769,0.8668290955526256,0.5376222487190127,33,40
DV_device2_features_pca_scores,61,0.5865384615384616,0.9999999999999999,1.0,24,40
DV_device2_features_pca_scores,62,0.5961538461538461,0.7849994936940985,0.28129313744129614,0,40
DV_device2_features_pca_scores,63,0.6057692307692307,0.7915802711163341,0.3414781470251558,0,40
DV_device2_features_pca_scores,64,0.6153846153846154,0.8389717888955264,0.439508836486044,5,40
DV_device2_features_pca_scores,65,0.625,0.8328184867532039,0.4300467481020847,5,40
DV_device2_features_pca_scores,66,0.6346153846153846,0.8071861731983809,0.38464103823069484,5,40
DV_device2_features_pca_scores,67,0.6442307692307693,0.8803088440317475,0.5560396778312521,33,40
DV_device2_features_pca_scores,68,0.6538461538461539,0.8637652305655654,0.5537469962949775,33,40
DV_device2_features_pca_scores,69,0.6634615384615384,0.8495169683983304,0.4758636411752198,5,40
DV_device2_features_pca_scores,70,0.6730769230769231,0.9633913618143648,0.716268755096999,21,40
DV_device2_features_pca_scores,71,0.6826923076923077,0.8300082783944202,0.41049173170929315,5,40
DV_device2_features_pca_scores,72,0.6923076923076923,0.8471764535581625,0.4503735758632975,5,40
DV_device2_features_pca_scores,73,0.7019230769230769,0.837343267286174,0.4356998443735573,5,40
DV_device2_features_pca_scores,74,0.7115384615384616,0.8702982767263261,0.5183760889298307,33,40
DV_device2_features_pca_scores,75,0.7211538461538461,0.8416835323779579,0.44879109414630175,5,40
DV_device2_features_pca_scores,76,0.7307692307692307,0.8498256399446015,0.4707205730316489,5,40
DV_device2_features_pca_scores,77,0.7403846153846154,0.8361517082220671,0.4414322785183503,5,40
DV_device2_features_pca_scores,78,0.75,0.8281000832839628,0.4505189119794951,5,40
DV_device2_features_pca_scores,79,0.7596153846153846,0.8363019985636415,0.44048604832651983,5,40
DV_device2_features_pca_scores,80,0.7692307692307693,0.83040827679497,0.4346551324647954,5,40
DV_device2_features_pca_scores,81,0.7788461538461539,0.8382112646141939,0.4434026721294852,5,40
DV_device2_features_pca_scores,82,0.7884615384615384,0.8354971883270546,0.45257457146856434,5,40
DV_device2_features_pca_scores,83,0.7980769230769231,0.8468974458698502,0.4643384313626196,5,40
DV_device2_features_pca_scores,84,0.8076923076923077,0.826972104168488,0.42636014836025604,5,40
DV_device2_features_pca_scores,85,0.8173076923076923,0.8481777276846452,0.4525114596428902,5,40
DV_device2_features_pca_scores,86,0.8269230769230769,0.834997556841803,0.45144782845167863,5,40
DV_device2_features_pca_scores,87,0.8365384615384616,0.8311377482689944,0.41513392137297755,5,40
DV_device2_features_pca_scores,88,0.8461538461538461,0.8678578870194098,0.5298363666933188,33,40
DV_device2_features_pca_scores,89,0.8557692307692307,0.8326099905002023,0.41966384197570666,5,40
DV_device2_features_pca_scores,90,0.8653846153846154,0.8450846639810802,0.45887518549307466,5,40
DV_device2_features_pca_scores,91,0.875,0.8581349453925564,0.5005996519407305,5,40
DV_device2_features_pca_scores,92,0.8846153846153846,0.8540037888457785,0.4822354010256734,5,40
DV_device2_features_pca_scores,93,0.8942307692307693,0.8431866885665426,0.4578412654662216,5,40
DV_device2_features_pca_scores,94,0.9038461538461539,0.855637582233137,0.4866869166791859,5,40
DV_device2_features_pca_scores,95,0.9134615384615384,0.8634849888747647,0.5251792180571351,33,40
DV_device2_features_pca_scores,96,0.9230769230769231,0.8528322247693134,0.4652112618463325,5,40
DV_device2_features_pca_scores,97,0.9326923076923077,0.8909887147451133,0.5789991464340742,33,40
DV_device2_features_pca_scores,98,0.9423076923076923,0.8672052080489654,0.5085984103917631,33,40
DV_device2_features_pca_scores,99,0.9519230769230769,0.8533382647394765,0.46992089820270017,5,40
DV_device2_features_pca_scores,100,0.9615384615384616,0.8531686140731866,0.46627887945937624,5,40
DV_device2_features_pca_scores,101,0.9711538461538461,0.8539286638848194,0.470466914034222,5,40
DV_device2_features_pca_scores,102,0.9807692307692307,0.8539286638848194,0.470466914034222,5,40
DV_device2_features_pca_scores,103,0.9903846153846154,0.8539286638848194,0.470466914034222,5,40
DV_device2_features_pca_scores,104,1.0,0.8539286638848194,0.470466914034222,5,40
DV_device3_features_pca_scores,0,0.0,0.0,0.4063049614784079,29,40
DV_device3_features_pca_scores,1,0.010638297872340425,0.024178481364907634,0.4998631284369229,9,40
DV_device3_features_pca_scores,2,0.02127659574468085,0.037500536287330855,0.5467502355463936,9,40
DV_device3_features_pca_scores,3,0.031914893617021274,0.034862036518549355,0.5368989437587679,9,40
DV_device3_features_pca_scores,4,0.0425531914893617,0.03154413434316439,0.5245136848850918,9,40
DV_device3_features_pca_scores,5,0.05319148936170213,0.02457109247340583,0.5008299453586275,9,40
DV_device3_features_pca_scores,6,0.06382978723404255,0.03700488300604354,0.5436547437233195,9,40
DV_device3_features_pca_scores,7,0.07446808510638298,0.04088257232681758,0.5555765459945307,9,40
DV_device3_features_pca_scores,8,0.0851063829787234,0.05040482305108551,0.5868349097304602,38,40
DV_device3_features_pca_scores,9,0.09574468085106383,0.05533897820486766,0.6026847584597423,38,40
DV_device3_features_pca_scores,10,0.10638297872340426,0.05713510375811859,0.6078491670787933,38,40
DV_device3_features_pca_scores,11,0.11702127659574468,0.12551001012590618,0.22097789263975384,13,40
DV_device3_features_pca_scores,12,0.1276595744680851,0.11445857543725546,0.17370331252895535,13,40
DV_device3_features_pca_scores,13,0.13829787234042554,0.29600367630237673,0.9999999999999999,16,40
DV_device3_features_pca_scores,14,0.14893617021276595,0.13050116044946602,0.25580634532379964,13,40
DV_device3_features_pca_scores,15,0.1595744680851064,0.14653907211308193,0.3346346404001713,13,40
DV_device3_features_pca_scores,16,0.1702127659574468,0.17318552700695572,0.4094256597077326,34,40
DV_device3_features_pca_scores,17,0.18085106382978725,0.18522867155561384,0.4414903908162226,34,40
DV_device3_features_pca_scores,18,0.19148936170212766,0.19070926797502197,0.4593165461462599,34,40
DV_device3_features_pca_scores,19,0.20212765957446807,0.23756233609913102,0.17456959838271724,3,40
DV_device3_features_pca_scores,20,0.2127659574468085,0.2456582310701359,0.16416902950666817,3,40
DV_device3_features_pca_scores,21,0.22340425531914893,0.23342423651934652,0.10879357717085775,3,40
DV_device3_features_pca_scores,22,0.23404255319148937,0.23496887921314213,0.125292965426192,3,40
DV_device3_features_pca_scores,23,0.24468085106382978,0.2678874452095291,0.23274493901318058,3,40
DV_device3_features_pca_scores,24,0.2553191489361702,0.3610925339676977,0.07158529215323223,23,40
DV_device3_features_pca_scores,25,0.26595744680851063,0.404977793306852,0.22901339238184912,4,40
DV_device3_features_pca_scores,26,0.2765957446808511,0.40244149970991416,0.21951354408021484,4,40
DV_device3_features_pca_scores,27,0.2872340425531915,0.39269151044304756,0.18376822891279918,4,40
DV_device3_features_pca_scores,28,0.2978723404255319,0.4956270596296858,0.10711127403773196,35,40
DV_device3_features_pca_scores,29,0.30851063829787234,0.555241420377006,0.1927241373226628,10,40
DV_device3_features_pca_scores,30,0.3191489361702128,0.5484072230901674,0.17159999492031777,35,40
DV_device3_features_pca_scores,31,0.32978723404255317,0.5398971649606823,0.13667568833710625,35,40
DV_device3_features_pca_scores,32,0.3404255319148936,0.5318009232208095,0.10961351348712384,35,40
DV_device3_features_pca_scores,33,0.35106382978723405,0.5700517589175325,0.24808588651557048,10,40
DV_device3_features_pca_scores,34,0.3617021276595745,0.5550751446298884,0.1944880345141331,10,40
DV_device3_features_pca_scores,35,0.3723404255319149,0.5002460106594245,0.023675256614320794,26,40
DV_device3_features_pca_scores,36,0.3829787234042553,0.570574865804958,0.24868917128990684,10,40
DV_device3_features_pca_scores,37,0.39361702127659576,0.5644775823947764,0.23429492865729667,10,40
DV_device3_features_pca_scores,38,0.40425531914893614,0.6665064658370687,0.0,7,40
DV_device3_features_pca_scores,39,0.4148936170212766,0.7302862564502179,0.21941820236504156,28,40
DV_device3_features_pca_scores,40,0.425531914893617,0.7289338996519773,0.2142682980952588,28,40
DV_device3_features_pca_scores,41,0.43617021276595747,0.7314080425274776,0.21948041206443025,28,40
DV_device3_features_pca_scores,42,0.44680851063829785,0.724926035517088,0.19631464451889793,28,40
DV_device3_features_pca_scores,43,0.4574468085106383,0.7395002577873645,0.2997504719344087,0,40
DV_device3_features_pca_scores,44,0.46808510638297873,0.7549814629572431,0.32239694887590353,0,40
DV_device3_features_pca_scores,45,0.4787234042553192,0.7535862434679111,0.31447132404709544,0,40
DV_device3_features_pca_scores,46,0.48936170212765956,0.7400707437897637,0.25178848445745744,28,40
DV_device3_features_pca_scores,47,0.5,0.7353681503539395,0.23320817030219682,28,40
DV_device3_features_pca_scores,48,0.5106382978723404,0.7567761353577112,0.3146903471497049,0,40
DV_device3_features_pca_scores,49,0.5212765957446809,0.7538085509092891,0.30246742595744813,0,40
DV_device3_features_pca_scores,50,0.5319148936170213,0.74824172489794,0.27792973675618027,0,40
DV_device3_features_pca_scores,51,0.5425531914893617,0.7309914277617043,0.21322226672748165,28,40
DV_device3_features_pca_scores,52,0.5531914893617021,0.8107727570018491,0.4967526944747879,22,40
DV_device3_features_pca_scores,53,0.5638297872340425,0.8129049852583643,0.5061326101385282,22,40
DV_device3_features_pca_scores,54,0.574468085106383,0.7930580421492656,0.4236521153433107,5,40
DV_device3_features_pca_scores,55,0.5851063829787234,0.7855172867278685,0.39060657654973474,14,40
DV_device3_features_pca_scores,56,0.5957446808510638,0.8209868495315489,0.5235099381009305,22,40
DV_device3_features_pca_scores,57,0.6063829787234043,0.8222755146428675,0.5249243332641873,22,40
DV_device3_features_pca_scores,58,0.6170212765957447,0.818265250102744,0.513783075104802,22,40
DV_device3_features_pca_scores,59,0.6276595744680851,0.8087481870910092,0.4893839661480728,22,40
DV_device3_features_pca_scores,60,0.6382978723404256,0.8062572456714134,0.4865865937034217,22,40
DV_device3_features_pca_scores,61,0.648936170212766,0.808681415477104,0.48388561433695376,22,40
DV_device3_features_pca_scores,62,0.6595744680851063,0.8091885083109113,0.48291724383033485,22,40
DV_device3_features_pca_scores,63,0.6702127659574468,0.828286846945328,0.5285090347186495,22,40
DV_device3_features_pca_scores,64,0.6808510638297872,0.8202781035244573,0.5277033520929841,22,40
DV_device3_features_pca_scores,65,0.6914893617021277,0.8164840228324075,0.5179616138357297,22,40
DV_device3_features_pca_scores,66,0.7021276595744681,0.8352530922377335,0.5365147101303056,22,40
DV_device3_features_pca_scores,67,0.7127659574468085,0.9887599640529138,0.4633119979579424,27,40
DV_device3_features_pca_scores,68,0.723404255319149,0.9862573091687578,0.5270104673390889,6,40
DV_device3_features_pca_scores,69,0.7340425531914894,0.9932447269678181,0.4651097735976351,27,40
DV_device3_features_pca_scores,70,0.7446808510638298,0.9919412197184793,0.4690390619860503,27,40
DV_device3_features_pca_scores,71,0.7553191489361702,1.0,0.4760056149691961,27,40
DV_device3_features_pca_scores,72,0.7659574468085106,0.990855003335243,0.46687951325753774,27,40
DV_device3_features_pca_scores,73,0.776595744680851,0.9948448160082848,0.47147240542782576,27,40
DV_device3_features_pca_scores,74,0.7872340425531915,0.9935166034275082,0.4677506111464946,27,40
DV_device3_features_pca_scores,75,0.7978723404255319,0.9956500150494341,0.6015065230119512,6,40
DV_device3_features_pca_scores,76,0.8085106382978723,0.9903282723292737,0.4649213331941147,27,40
DV_device3_features_pca_scores,77,0.8191489361702128,0.9892825444564517,0.4678565774976368,27,40
DV_device3_features_pca_scores,78,0.8297872340425532,0.9917259370252619,0.46450250991674136,27,40
DV_device3_features_pca_scores,79,0.8404255319148937,0.9886132339953757,0.4625053316400707,27,40
DV_device3_features_pca_scores,80,0.851063829787234,0.9939946828977144,0.4665821749720799,27,40
DV_device3_features_pca_scores,81,0.8617021276595744,0.9891342476419012,0.46259045855758996,27,40
DV_device3_features_pca_scores,82,0.8723404255319149,0.9948007595627928,0.46878002448147754,27,40
DV_device3_features_pca_scores,83,0.8829787234042553,0.9939095834121863,0.4649241359185097,27,40
DV_device3_features_pca_scores,84,0.8936170212765957,0.995981651807804,0.46894131978193715,27,40
DV_device3_features_pca_scores,85,0.9042553191489362,0.9929934045718938,0.46618266395914876,27,40
DV_device3_features_pca_scores,86,0.9148936170212766,0.9919859712987944,0.4638792151658308,27,40
DV_device3_features_pca_scores,87,0.925531914893617,0.993330179545449,0.463724606563394,27,40
DV_device3_features_pca_scores,88,0.9361702127659575,0.9868139158266664,0.48563373104890706,27,40
DV_device3_features_pca_scores,89,0.9468085106382979,0.992197038771494,0.45842428069327734,27,40
DV_device3_features_pca_scores,90,0.9574468085106383,0.9961698646553365,0.465676502931145,27,40
DV_device3_features_pca_scores,91,0.9680851063829787,0.9961698646553365,0.465676502931145,27,40
DV_device3_features_pca_scores,92,0.9787234042553191,0.9961698646553365,0.465676502931145,27,40
DV_device3_features_pca_scores,93,0.9893617021276596,0.9961698646553365,0.465676502931145,27,40
DV_device3_features_pca_scores,94,1.0,0.9961698646553365,0.465676502931145,27,40
DV_device4_features_pca_scores,0,0.0,0.23718452070794604,1.0,16,40
DV_device4_features_pca_scores,1,0.00980392156862745,0.0758694858409178,0.6000165527494536,38,40
DV_device4_features_pca_scores,2,0.0196078431372549,0.0,0.41434624211682003,29,40
DV_device4_features_pca_scores,3,0.029411764705882353,0.10068905333155853,0.6561944588125406,30,40
DV_device4_features_pca_scores,4,0.0392156862745098,0.08709857314183089,0.6235174279708725,38,40
DV_device4_features_pca_scores,5,0.049019607843137254,0.10981180473283803,0.6812446736788222,30,40
DV_device4_features_pca_scores,6,0.058823529411764705,0.15947280007324532,0.797014197478831,8,40
DV_device4_features_pca_scores,7,0.06862745098039216,0.1767304609086352,0.8374895963318034,8,40
DV_device4_features_pca_scores,8,0.0784313725490196,0.18525383336263612,0.8580562651296366,8,40
DV_device4_features_pca_scores,9,0.08823529411764706,0.14830893673350476,0.5996283754126215,30,40
DV_device4_features_pca_scores,10,0.09803921568627451,0.11162056486815786,0.23016845667547864,13,40
DV_device4_features_pca_scores,11,0.10784313725490197,0.13751991815835107,0.2907105101675891,13,40
DV_device4_features_pca_scores,12,0.11764705882352941,0.14511078667836164,0.3071839994581622,13,40
DV_device4_features_pca_scores,13,0.12745098039215685,0.13384317312008248,0.2842817944522935,13,40
DV_device4_features_pca_scores,14,0.13725490196078433,0.13481244924512886,0.2846917959264495,13,40
DV_device4_features_pca_scores,15,0.14705882352941177,0.13306039284471555,0.2821630821147787,13,40
DV_device4_features_pca_scores,16,0.1568627450980392,0.12840022816081953,0.2735093561744475,13,40
DV_device4_features_pca_scores,17,0.16666666666666666,0.19672738666752537,0.42462929650241904,34,40
DV_device4_features_pca_scores,18,0.17647058823529413,0.27061993959013897,0.5925349629498394,1,40
DV_device4_features_pca_scores,19,0.18627450980392157,0.3067422272466858,0.6745200819642403,37,40
DV_device4_features_pca_scores,20,0.19607843137254902,0.3226843726967163,0.7094786201928716,37,40
DV_device4_features_pca_scores,21,0.20588235294117646,0.17437374454572274,0.0,3,40
DV_device4_features_pca_scores,22,0.21568627450980393,0.23303595455429676,0.17177440062968607,3,40
DV_device4_features_pca_scores,23,0.22549019607843138,0.26662956022771445,0.20508234325872174,3,40
DV_device4_features_pca_scores,24,0.23529411764705882,0.27031222566548085,0.2199149837654288,3,40
DV_device4_features_pca_scores,25,0.24509803921568626,0.4107421021316897,0.14959781766256297,23,40
DV_device4_features_pca_scores,26,0.2549019607843137,0.5030169106766774,0.3543861757226418,20,40
DV_device4_features_pca_scores,27,0.2647058823529412,0.49881062437432644,0.3510841907207493,20,40
DV_device4_features_pca_scores,28,0.27450980392156865,0.4822149272218637,0.31129978115660634,11,40
DV_device4_features_pca_scores,29,0.28431372549019607,0.44780963944895336,0.2481602834857656,4,40
DV_device4_features_pca_scores,30,0.29411764705882354,0.3648812797806686,0.06776523645415417,23,40
DV_device4_features_pca_scores,31,0.30392156862745096,0.5036140885616419,0.36351540659668047,20,40
DV_device4_features_pca_scores,32,0.3137254901960784,0.5325395281547431,0.4282130356624752,20,40
DV_device4_features_pca_scores,33,0.3235294117647059,0.6086172249059949,0.14659490547091836,39,40
DV_device4_features_pca_scores,34,0.3333333333333333,0.6240859868677556,0.17517545186257139,39,40
DV_device4_features_pca_scores,35,0.3431372549019608,0.6208542747573488,0.16861886656050468,39,40
DV_device4_features_pca_scores,36,0.35294117647058826,0.6053928838113801,0.1395542218659626,39,40
DV_device4_features_pca_scores,37,0.3627450980392157,0.5889515488097837,0.10321989234515866,35,40
DV_device4_features_pca_scores,38,0.37254901960784315,0.565873956111385,0.06189155608178637,26,40
DV_device4_features_pca_scores,39,0.38235294117647056,0.6667071569807869,0.2773440949601823,18,40
DV_device4_features_pca_scores,40,0.39215686274509803,0.6337053618465829,0.19848960039835667,39,40
DV_device4_features_pca_scores,41,0.4019607843137255,0.5461039969697365,0.023603878395679623,26,40
DV_device4_features_pca_scores,42,0.4117647058823529,0.688390851858395,0.31523569997574197,18,40
DV_device4_features_pca_scores,43,0.4215686274509804,0.6726797622562285,0.27696477850782153,18,40
DV_device4_features_pca_scores,44,0.43137254901960786,0.6254750579883548,0.18043398590036097,39,40
DV_device4_features_pca_scores,45,0.4411764705882353,0.6923267228122125,0.32279036266135086,18,40
DV_device4_features_pca_scores,46,0.45098039215686275,0.687488607104441,0.311793819884863,18,40
DV_device4_features_pca_scores,47,0.46078431372549017,0.6372998870442749,0.20532685965538033,39,40
DV_device4_features_pca_scores,48,0.47058823529411764,0.7102970556640046,0.36003883819528826,14,40
DV_device4_features_pca_scores,49,0.4803921568627451,0.7008745039178672,0.3396882788572189,18,40
DV_device4_features_pca_scores,50,0.49019607843137253,0.6748002046638505,0.2865478926677478,18,40
DV_device4_features_pca_scores,51,0.5,0.7245765765461432,0.38875519355050464,14,40
DV_device4_features_pca_scores,52,0.5098039215686274,0.718550425379249,0.3771380832552814,14,40
DV_device4_features_pca_scores,53,0.5196078431372549,0.69917362490488,0.34103420319181127,18,40
DV_device4_features_pca_scores,54,0.5294117647058824,0.7299390126103948,0.4021379642413465,14,40
DV_device4_features_pca_scores,55,0.5392156862745098,0.7274219568857067,0.39560408778741313,14,40
DV_device4_features_pca_scores,56,0.5490196078431373,0.7193286897065522,0.380466297928263,14,40
DV_device4_features_pca_scores,57,0.5588235294117647,0.6897800672732739,0.3214047950583067,18,40
DV_device4_features_pca_scores,58,0.5686274509803921,0.7401908917872617,0.4174342575227324,14,40
DV_device4_features_pca_scores,59,0.5784313725490197,0.7269244337194607,0.3953533401082954,14,40
DV_device4_features_pca_scores,60,0.5882352941176471,0.7095129730283611,0.3554723028776583,14,40
DV_device4_features_pca_scores,61,0.5980392156862745,0.7386542740417383,0.41955380256700453,14,40
DV_device4_features_pca_scores,62,0.6078431372549019,0.7286814972365947,0.3992683197868819,14,40
DV_device4_features_pca_scores,63,0.6176470588235294,0.7130015003464891,0.36779595986987335,14,40
DV_device4_features_pca_scores,64,0.6274509803921569,0.8222756994406661,0.5946600514751087,15,40
DV_device4_features_pca_scores,65,0.6372549019607843,0.7852411217927088,0.5219110828920932,22,40
DV_device4_features_pca_scores,66,0.6470588235294118,0.7687959126174454,0.48946103125523793,22,40
DV_device4_features_pca_scores,67,0.6568627450980392,0.7340958585082994,0.42020694671202136,14,40
DV_device4_features_pca_scores,68,0.6666666666666666,0.833251057791465,0.609110301924197,15,40
DV_device4_features_pca_scores,69,0.6764705882352942,0.8124717634546972,0.5829039049084223,15,40
DV_device4_features_pca_scores,70,0.6862745098039216,0.8196283175898724,0.6015531448421996,15,40
DV_device4_features_pca_scores,71,0.696078431372549,0.8201570769078442,0.5990862637254815,15,40
DV_device4_features_pca_scores,72,0.7058823529411765,0.7851350480169503,0.537994613482469,22,40
DV_device4_features_pca_scores,73,0.7156862745098039,0.7855746132554218,0.5361897703998917,22,40
DV_device4_features_pca_scores,74,0.7254901960784313,0.9426458959787907,0.4158389359372533,27,40
DV_device4_features_pca_scores,75,0.7352941176470589,0.9885734667072282,0.510208112316742,6,40
DV_device4_features_pca_scores,76,0.7450980392156863,0.9906121021601156,0.5114194078619935,6,40
DV_device4_features_pca_scores,77,0.7549019607843137,0.9940456796150019,0.5110916062978228,6,40
DV_device4_features_pca_scores,78,0.7647058823529411,0.9954433258816919,0.5102039714005923,6,40
DV_device4_features_pca_scores,79,0.7745098039215687,0.9839866746032875,0.507395142490343,6,40
DV_device4_features_pca_scores,80,0.7843137254901961,0.9933229743720906,0.5099764376672123,6,40
DV_device4_features_pca_scores,81,0.7941176470588235,0.9913033112974012,0.51056453167806,6,40
DV_device4_features_pca_scores,82,0.803921568627451,0.995694013332979,0.5096918819545714,6,40
DV_device4_features_pca_scores,83,0.8137254901960784,0.9983249362101716,0.5076726001972498,6,40
DV_device4_features_pca_scores,84,0.8235294117647058,1.0,0.5093559320967577,6,40
DV_device4_features_pca_scores,85,0.8333333333333334,0.9948987677916673,0.5097162378511231,6,40
DV_device4_features_pca_scores,86,0.8431372549019608,0.9842742799999349,0.5080895655049705,6,40
DV_device4_features_pca_scores,87,0.8529411764705882,0.9952771333178954,0.5095783561345142,6,40
DV_device4_features_pca_scores,88,0.8627450980392157,0.9973800765762435,0.509506547758228,6,40
DV_device4_features_pca_scores,89,0.8725490196078431,0.9956644146249688,0.5089605883196988,6,40
DV_device4_features_pca_scores,90,0.8823529411764706,0.9817980405618412,0.5048615211084638,6,40
DV_device4_features_pca_scores,91,0.8921568627450981,0.9763967259973918,0.49906943394866754,6,40
DV_device4_features_pca_scores,92,0.9019607843137255,0.992170276985347,0.5091354291339161,6,40
DV_device4_features_pca_scores,93,0.9117647058823529,0.9877932560225418,0.512486941571873,6,40
DV_device4_features_pca_scores,94,0.9215686274509803,0.9885244807468524,0.5129617808055627,6,40
DV_device4_features_pca_scores,95,0.9313725490196079,0.986929396935561,0.5117055716106417,6,40
DV_device4_features_pca_scores,96,0.9411764705882353,0.9797749969974145,0.5061780929399791,6,40
DV_device4_features_pca_scores,97,0.9509803921568627,0.9889585475987859,0.5069378071905136,6,40
DV_device4_features_pca_scores,98,0.9607843137254902,0.9932469708778601,0.5110158590943645,6,40
DV_device4_features_pca_scores,99,0.9705882352941176,0.9846791593298275,0.5086241888194977,6,40
