M,STD,RMS,Ku,Sk,CF,PtP,En,Ent
1.4670703497719808,0.1239356733713544,1.4722959832567952,39.57815079709134,-5.514959056902444,1.2098449210326465,1.3749998592,270956.9327892617,71091.1761986033
1.485348347900314,0.13455854381881618,1.4914307614920752,34.03503286988673,-5.141627862919239,1.2152758687816771,1.3749998592,278045.7145406039,74396.62914835238
1.4996700964337661,0.1303739404420099,1.5053264637559651,33.44935104962441,-5.036555019540959,1.2040576300489672,1.3437498624,283250.97031050484,76825.26590313726
1.9358055517734916,0.158372506902788,1.9422731489725498,26.781542646074193,-4.403192128165466,1.206704505614892,1.56249984,471553.12315246806,160772.35195368048
1.9749887977611265,0.1530169253996933,1.9809076027772505,28.249587596781343,-4.649812106366095,1.1989452478602376,1.4999998463999997,490499.3663425892,168872.16832250942
1.973309547933082,0.15133538681361147,1.9791040829794393,29.122323984019918,-4.724891090903785,1.2000378237937643,1.4999998463999997,489606.6214082359,168502.29951755688
1.9706792982024197,0.15480574600690478,1.9767502916049697,27.832102993126068,-4.615439577403714,1.2014667542412159,1.4999998463999997,488442.71442004154,167990.6237826079
1.966467048633754,0.16630523691602317,1.9734867836365255,24.90306482248683,-4.3252169765423725,1.2034535911224145,1.5312498432,486831.26064850483,167248.10407899355
1.9878055464486917,0.14899776771082257,1.9933818563624452,28.01668793309013,-4.555252258430287,1.191442447025146,1.4687498496,496696.4031593735,171513.32791370634
1.994711545741517,0.15220254795869448,2.000509876586374,25.786035437407175,-4.279552741169429,1.187197216367983,1.4374998527999998,500254.97078995366,172998.1990916853
2.4649637475876864,0.1566422733615106,2.4699358450626594,24.612319715783904,-4.142175169360533,1.1639977254255625,1.4999998464000002,762572.8848406742,278669.13200603944
2.4624904978409474,0.16310559012049058,2.467886319400776,22.97621623186896,-3.976225965065444,1.1776270566245783,1.5312498432,761307.8606856887,278140.31464866915
2.454879248620339,0.15875308364963717,2.4600070461027204,24.70756867177848,-4.193739393977947,1.1813989342039657,1.5624998399999999,756454.3333593789,276297.8108071855
2.4475954993661952,0.15701363546025113,2.4526265533582765,25.955358150367758,-4.357908082014952,1.172212582328682,1.5312498432000001,751922.1262797624,274559.8254975965
2.4306857510977538,0.1585208539360309,2.4358493553014027,26.129380510689884,-4.3098010228552415,1.1802863339404905,1.56249984,741670.2602152823,270581.023532784
2.4723594968303613,0.16606804891170363,2.4779306040397135,20.98170600842412,-3.716733225164495,1.172853548707945,1.5312498432,767517.5098045775,280508.3123236357
2.4856082454736894,0.17935867525555693,2.49207100307279,16.286359837569663,-3.0646186204617725,1.1787383648290857,1.4999998464,776302.2355445279,283781.61281349027
2.4868867453427717,0.17394345139873424,2.4929624963978227,16.238567707823282,-3.033543527098228,1.1657815577247357,1.4687498495999998,776857.7510557582,284030.876544792
2.4870229953288194,0.1735173243678121,2.4930687197007018,16.962506528933282,-3.1528312337836457,1.1657318867443418,1.4687498495999998,776923.955143762,284061.8234912152
2.497030744304026,0.16805818711005777,2.5026797822043143,15.006934468692297,-2.8066703752324083,1.1487685024840666,1.406249856,782925.7615317794,286391.27064392477
2.4852927455059963,0.18837817683690686,2.492421787814641,14.775714690817363,-2.841082868515009,1.1911104735619424,1.5312498432000001,776520.7960466414,283795.7105213207
2.493569744658432,0.1996738122781709,2.501551459152023,12.481478719475547,-2.494010495825349,1.1992556386655107,1.5624998399999999,782219.9628482021,285884.13515634683
2.489438995081421,0.19052317526454546,2.4967189650709347,14.025329534251712,-2.7634458851186614,1.1765439924539294,1.4999998464,779200.6988181098,284805.1548492543
2.9422661987119114,0.18882372249197965,2.9483189756636516,18.078288195221734,-3.4387285899581976,1.1659185035181738,1.6249998336000002,1086573.0977822957,397728.9845481246
2.939110699035034,0.18118500857086126,2.9446900870062755,20.060657657881766,-3.691320251411628,1.156743001998886,1.56249984,1083899.9635641284,396846.41804380727
2.964913696392806,0.20602073205470472,2.9720628810800775,13.142951375595938,-2.6571269912650304,1.1671185246051798,1.5624998399999999,1104144.7211367514,403762.54405635217
2.9564499472594945,0.2175261375600351,2.96444158504978,11.868836410008013,-2.6520719730700306,1.1701190748009802,1.5624998399999999,1098489.2388965567,401673.3192424318
3.000808692717159,0.10970998383907166,3.002813529149093,39.83574422634988,5.297012423054322,1.3424908167182577,1.2187498751999994,1127111.1363551042,412428.1810568486
2.9909794437236745,0.11230044665816948,2.993086938780295,45.91064620715961,6.1480006194169965,1.3468534892751105,1.2187498751999994,1119821.1778871499,409860.65988602897
3.01406669135954,0.1221840602474467,3.016542219916969,28.219604458736477,4.176766989263366,1.3363809598232512,1.2187498751999994,1137440.8705676992,415967.94725586154
3.0054381922430977,0.11525839718686169,3.0076474569861973,29.244802190628473,4.170999642444376,1.340333149031868,1.2812498687999998,1130742.9031894426,413670.0463636892
2.996432443165287,0.16871414940784998,3.001178410335497,26.530194470138095,4.528651260333503,1.3640473910854123,1.6562498303999997,1125883.9813329878,411594.3194448066
3.0271034400245767,0.15768337168604737,3.031207561734251,21.8491269552211,3.872978273079961,1.3505342334451802,1.3124998656,1148527.4102893628,419587.99210854305
3.024248940316877,0.1674457216376099,3.028880935709176,21.599182457105332,3.9316028059548094,1.351571642363518,1.4687498496,1146764.9653378117,418895.8149323561
3.0249356902465547,0.15675624069410232,3.0289946267902064,22.28345211745821,3.9051477459820623,1.3515209121179932,1.3437498624000002,1146851.0561404927,419011.6024435896
3.016770941082625,0.17433429241421122,3.021803990412367,22.094714960723515,3.9360019080557764,1.3547369696342717,1.6562498303999997,1141412.419559013,416973.43822918984
3.0182619409299467,0.1362494054502628,3.021335639175455,25.994671093695654,4.109499353749343,1.3446038670197815,1.2812498688000002,1141058.630568969,417140.67913188384
3.016567691103437,0.126879980016631,3.0192348640571405,28.993650419704448,4.361547914671262,1.3351891352310863,1.2187498751999994,1139472.3955422675,416647.05715473444
3.0220264405444612,0.1526599990962182,3.0258798526501147,23.33415700491761,4.000061586956282,1.3529121380066125,1.3437498624000002,1144493.610334235,418221.41581907263
3.032974439423386,0.1784024023287844,3.03821680716704,19.456924914788665,3.6574876675187653,1.3577041532616367,1.6249998335999996,1153845.1709190353,421267.36027178855
3.0480809378764806,0.1944446572105017,3.0542766948270534,15.210701546175233,2.977048572256259,1.360796676162094,1.8437498112000004,1166075.7660704588,425373.4864430869
3.52850363868119,0.18509760760831206,3.5333552117680904,18.47212993389762,3.4837444682301806,1.2912654571508326,1.7187498240000005,1560574.8815660907,556699.1471425168
3.5574071357214705,0.19929068482935372,3.5629850275214188,13.432673688360712,2.7072492624038302,1.2892980167238115,1.7499998208000003,1586857.7882927256,564974.7324211885
3.5086013907191806,0.18035527902641668,3.5132338017315714,23.134433966822982,4.170766113773068,1.2986609460922516,1.7499998208000003,1542851.4682036587,551050.3831654085
3.52338488920535,0.18189580600966695,3.5280769778626584,20.075552337017584,3.706570134438909,1.2843397591469425,1.6562498303999997,1555915.8952155637,555232.6489862892
3.514909390073241,0.1813933841235325,3.519586847945201,21.715561325463693,3.9285910052777053,1.2874379101187476,1.7499998207999998,1548436.4475286044,552836.619557359
3.50903264067502,0.18709178293638618,3.5140167057891216,21.754183399704857,3.8874770960751803,1.30726456764764,1.874999808,1543539.1760706287,551214.7891919177
3.526560138880204,0.1844376208858133,3.5313798505876974,18.489351629283057,3.494281988651942,1.2919877571484424,1.7187498240000005,1558830.4561420986,556146.1613180242
3.5211646394327034,0.17534200217991225,3.525527653517939,22.101115375486597,4.017237146188437,1.2941323912882434,1.6249998336000004,1553668.1544649634,554565.3052539739
3.4915176424685557,0.17455059097915226,3.4958780522896338,25.718032503519463,4.486290778239845,1.314047418385007,1.718749824,1527645.4195600455,546206.1667243922
3.5155183900108806,0.17406261806013412,3.5198249026777795,21.017846667574606,3.85044049940899,1.2873508374103377,1.5312498432,1548645.91818883,552966.4354392531
3.515712889990963,0.17709417032733804,3.520170375139894,21.686022620382207,3.94539218236622,1.296101906038762,1.6562498304000006,1548949.9337515677,553037.9297671923
3.5093196406456313,0.18512163894720296,3.5141989644053577,21.91450290741315,3.9398149366892605,1.3071967683472683,1.8124998144000002,1543699.295178461,551283.1779616808
3.546069136882483,0.2010928324505359,3.5517664127604816,12.54723588478466,2.4592223360352374,1.2757735192608712,1.7499998207999998,1576880.5813516823,561778.2249996737
3.550004386479513,0.19655007282653647,3.555441333386322,14.759434238110307,2.8981914200979766,1.2920335617589163,1.8124998144000002,1580145.3843939886,562857.51142243
3.532593138262426,0.1857054551431121,3.5374709605265573,16.765137428163424,3.2394482947367473,1.2809291119454214,1.6249998336,1564212.5995710855,557860.4171708684
3.514994640064512,0.1772321124034265,3.5194599786542864,22.173001428609727,3.9919230725498918,1.2963635218106768,1.6874998272000004,1548324.8176686538,552835.8428076109
3.556890385774387,0.19964547882171751,3.5624889520710408,12.39967575601128,2.5562773679954107,1.28070559493177,1.6874998272000004,1586415.941703528,564832.2368461033
3.539598137545113,0.18710136391360596,3.544539729738005,16.40989284554596,3.193114790604943,1.2960073464713422,1.718749824,1570470.2369613962,559849.8311361253
3.5011571414814715,0.17436872093904202,3.505496509795528,24.972291490255852,4.386726942263574,1.3104419065212387,1.6874998272000004,1536063.2225235787,548917.7563399732
3.530502388476518,0.18265996098448561,3.535224430836783,17.60134874818518,3.3621241092851393,1.2817431041930933,1.6249998336,1562226.472048157,557250.146892345
3.5283723886946294,0.18445808406426786,3.5331906965346933,18.917144047077752,3.540811118130792,1.291325582079348,1.7187498240000005,1560429.562259914,556657.714848613
3.5342536380923892,0.18031006440462177,3.5388501660419163,16.802504646320173,3.2427221944951428,1.2892604430051362,1.5312498432000003,1565432.5622118623,558297.2411359029
3.5372588877846525,0.18938650626780093,3.5423251810029868,16.22862767880375,3.1518324235245663,1.2791737924853657,1.6562498303999997,1568508.4609959803,559202.8231737812
3.4981588917884934,0.17000129898952576,3.50228726318345,26.636803943303747,4.600326496904178,1.3116427021535781,1.6562498304000002,1533252.0092321278,548047.9685984515
3.537309637779455,0.18505063668326394,3.542146695390284,16.418345906348936,3.192209829257489,1.2880605816629769,1.6249998336000004,1568350.4014580385,559190.114089799
3.5170991398490115,0.17805377693816102,3.5216032580358343,21.326993627276874,3.8919449977758376,1.2955745433245434,1.6562498304000006,1550211.1883760754,553434.8910724242
3.5537868860921855,0.19962228429924728,3.5593890329872124,12.67462841798134,2.5929248648681216,1.281820978408457,1.7187498240000005,1583656.2860187052,563952.236325271
3.5244781390934015,0.18288123519951707,3.529219701171265,19.78800537144809,3.681580211958575,1.2927785513851162,1.7187498240000005,1556923.9623919239,555547.3226960636
3.5244781390934015,0.18288123519951707,3.529219701171265,19.78800537144809,3.681580211958575,1.2927785513851162,1.7187498240000005,1556923.9623919239,555547.3226960636
3.5244781390934015,0.18288123519951707,3.529219701171265,19.78800537144809,3.681580211958575,1.2927785513851162,1.7187498240000005,1556923.9623919239,555547.3226960636
3.5244781390934015,0.18288123519951707,3.529219701171265,19.78800537144809,3.681580211958575,1.2927785513851162,1.7187498240000005,1556923.9623919239,555547.3226960636
3.3280244092102658,0.3035692401689231,3.341840922586842,7.143014786498466,1.2303395750121555,1.3839675895822996,2.3749997568,1395987.5939845094,501874.14545400505
3.343094907667046,0.2856583950334871,3.3552770795155564,8.218318545924856,1.4538578899719024,1.3784255120497437,2.2812497663999998,1407235.5350403052,505822.0409976531
3.440735897668608,0.21505579224155327,3.4474501463084346,17.541351670660923,3.101490657141018,1.3415711120152085,2.0937497856,1485614.0639102557,532252.5474923826
0.9111554066976767,0.3923484160072401,0.9920390388980663,1.2138342441566108,0.33769473199148115,1.7640433009005965,1.3749998592000001,123017.6818372249,-192.9575691931543
0.9111554066976767,0.3923484160072401,0.9920390388980663,1.2138342441566108,0.33769473199148115,1.7640433009005965,1.3749998592000001,123017.6818372249,-192.9575691931543
0.9111554066976767,0.3923484160072401,0.9920390388980663,1.2138342441566108,0.33769473199148115,1.7640433009005965,1.3749998592000001,123017.6818372249,-192.9575691931543
