M,STD,RMS,Ku,Sk,CF,PtP,En,Ent
2.5194549920077827,0.10969303120831606,2.5218417908046105,40.59926306844055,-4.546167742256446,1.1524314146101693,1.5624998399999999,794960.7522310755,291333.62195183686
2.46777924729938,0.09583478621462974,2.4696393906095473,83.5448627370323,-7.901027428450937,1.151483783265263,1.6249998335999998,762389.839956287,278911.8066352257
2.529367990992691,0.11720459522184455,2.532082019011137,30.672864875413595,-3.6349761665692206,1.147770759627679,1.5312498432,801429.9188749397,293760.3270729291
2.520744241875763,0.11502081555218166,2.5233670602906955,33.43660557071221,-3.883212319487668,1.1517348181858234,1.5624998399999999,795922.6651200133,291672.9013490797
2.97241219562496,0.10104774367896235,2.974129268744485,73.86645068141853,-7.4108324257640055,1.1347857976007683,1.6249998335999998,1105680.6134003256,404995.0633863426
3.014042441362022,0.12414416852436358,3.0165980197749493,27.631730339047163,-3.3907644555310945,1.1188098753216673,1.5312498432,1137482.9516137682,416004.9575564001
3.0135656914108417,0.12311760603038224,3.01607959466642,27.734821158647385,-3.462427243058107,1.1086410529460249,1.4687498496,1137092.0151703947,415874.2593491432
3.0168461910749196,0.12591411384660478,3.0194726865247548,28.02738604531731,-3.460469649011749,1.1280942087674268,1.56249984,1139651.9130836276,416752.28259935044
3.012978441470976,0.12458158895809528,3.0155529610796417,31.95158690743398,-3.9324887817539462,1.1295605466602316,1.5937498368,1136694.9576345244,415730.73930913035
3.00331269246075,0.052656389338350026,3.003774263161928,16.714938937371656,1.5509871397994548,1.2484292385049456,0.937499904,1127832.478004248,412906.0665298171
3.0264071900958722,0.09205391603995028,3.0278068636757993,1.9890647037796811,0.37628814778504194,1.2075570834664344,0.8749999104000001,1145951.800465285,419095.7843294528
3.027978939934926,0.08826785746406501,3.0292652038655725,2.0331418736412403,0.369502472887136,1.1966597127825669,0.8124999167999998,1147055.9594188412,419495.76950983756
3.020358940715214,0.13220937059139454,3.0232511388289423,23.355310948651958,-3.0031339917976925,1.1266843192257632,1.56249984,1142505.931053812,417709.7782650945
3.0183704409188357,0.1327112269174847,3.0212865452258097,26.493057226130357,-3.4483243054649755,1.1274169464602763,1.56249984,1141021.5485453135,417192.64705316914
3.0260006901374976,0.14831282309387975,3.0296331246879857,16.379823153489543,-2.2857855477121163,1.1346257142451925,1.5312498432000001,1147334.608775836,419289.24658751057
3.0262336901136395,0.14228500658122284,3.0295767642158578,16.614047656429612,-2.293655426770992,1.1243318510470672,1.4999998464,1147291.9212845785,419311.9571887412
3.0259056901472268,0.14033787400598938,3.0291582930817396,20.47529234566696,-2.7603390374734533,1.1348035709625564,1.5937498368000003,1146974.9955682347,419217.1146027268
3.0188471908700167,0.12947829040172612,3.0216225756221013,29.61584000030973,-3.7537140486346767,1.1272915680075333,1.56249984,1141275.3736886426,417300.7279052
3.06690818594857,0.14748632791854058,3.070452415843835,13.18609952000706,1.95052486953401,1.3638053954498994,1.7499998207999998,1178459.7547451553,430055.32346085546
3.0679069358462985,0.14355535601080763,3.071263763868745,15.790308381471927,2.3378466830590994,1.3736200770609863,1.4374998527999998,1179082.638406651,430295.3246796817
3.0643561862098947,0.13303066999143934,3.067242408927149,5.48347810513895,0.9388170154977219,1.3346677683137211,1.3124998656,1175996.9993901523,429304.2120572289
3.0639991862464524,0.12925247078226185,3.0667241829878074,1.6401678393060188,0.36165722739586526,1.1718529015213652,0.937499904,1175599.6518152794,429192.2287911655
3.0768451849310217,0.16041459405136163,3.0810240398312168,12.62481723036699,2.006376443796564,1.3591259000463358,1.718749824,1186588.6417522337,432767.15058439807
3.0789204347185155,0.1639866668346285,3.0832843965853654,11.565775519544882,1.885628897343454,1.3682648193829037,1.7812498175999996,1188330.3337783476,433341.31662380375
3.0751689351026696,0.1602260380969104,3.079340247959734,10.859697832795046,1.7916255648471247,1.3598690738948043,1.4999998464000002,1185292.0453380893,432322.8729641557
3.0658736860545037,0.14662495471791023,3.069377841874058,11.821379939838783,1.8202072152850644,1.3642828569594596,1.3749998592,1177635.0420234313,429777.00559347344
3.062284686422016,0.13743440446879687,3.065367142158746,15.040304724894604,2.1543970413397338,1.366067872787012,1.3749998592,1174559.4645283096,428773.5277156551
3.0689661857378314,0.14695202858454884,3.072482440618225,10.768163664101838,1.6900006593043702,1.3629043134116068,1.3749998592,1180018.5434884154,430599.0738614592
3.070701185560168,0.14842621150233407,3.0742862767253065,10.062522971566375,1.6074985803016892,1.3621046299111985,1.3749998592,1181404.5139076936,431068.0220467045
3.0917474334050308,0.1734855239451536,3.096610956995586,8.981075307940005,1.5793658027912274,1.3421930078140987,1.6874998272000004,1198624.9273731397,436813.89837683697
3.070530693257625,0.16988927534717008,3.07522700042048,9.732142203944015,1.6657406397133159,1.355590849140568,1.6874998272,1182127.6380143927,431156.44266682037
3.0672044026382332,0.16257747838116596,3.0715100983132286,10.722432539095886,1.7612594032800069,1.3592660956878413,1.56249984,1179271.7855050175,430226.63447829185
3.1036451386667014,0.18755467536307707,3.1093069811486926,5.8075275114429585,1.1682733630222233,1.3407326953802132,1.4062498560000005,1208473.7378774995,440083.61459946976
3.5681774712074246,0.14638991078583286,3.571179143085949,17.676044351286123,2.559509819719366,1.322952353691626,1.6874998272000004,1594165.0590015117,567728.5619329073
3.531358224977716,0.11063179792812318,3.5330907585045943,51.316338048739155,5.4752829963016785,1.3372144039684049,1.56249984,1560341.288478821,557137.423858064
3.5752864704794622,0.16729861232430357,3.579198537616924,9.918659013696956,1.6945916254267874,1.3112572009276764,1.6562498304000006,1601332.771459891,569862.5013595762
3.571654220851404,0.15571179765458484,3.575046858050182,15.077362442477831,2.2854842275265472,1.321521098992455,1.8124998144000002,1597620.0046568098,568764.3024219128
3.5850042194843645,0.17735266660714122,3.5893884189473506,8.461230279096858,1.5212543908034666,1.307534685080523,1.7499998208000003,1610463.6527591702,572684.8480217168
3.569660971055513,0.157900149138093,3.5731515368613778,13.680760566596796,2.1348336034291338,1.3222220787618642,1.7499998208000003,1595926.4881718531,568210.5696064432
3.5750337205053433,0.1720409144266286,3.57917087870739,9.352695124432893,1.6274014037771112,1.3112673339851708,1.7187498240000005,1601308.022373379,569818.3358368179
3.575403220467508,0.1620954262026896,3.579075734896546,12.385597400667566,1.9843172903601414,1.3374961026183396,1.8437498111999995,1601222.8895156563,569865.0214105838
3.5130564768518133,0.113575704008138,3.5148919258053195,71.20621151038371,6.971975304148877,1.5041713676555393,2.4999997439999997,1544308.1562614285,551978.1459813877
3.5685124711731198,0.1629955061580472,3.5722330259860993,11.327404815000007,1.86246229944607,1.322562055283564,1.718749824,1595106.0989932255,567913.5800240742
3.56689997133824,0.14677209574094074,3.5699184099389343,18.461798749834216,2.641418270720447,1.3146658598509207,1.7187498240000005,1593039.681702616,567367.4235719689
3.571714220845261,0.16698049421744926,3.575615326183365,9.869068088584083,1.6854416178808862,1.303831490222481,1.6562498303999997,1598128.1201046717,568846.0238592189
3.5673247212947463,0.1518113245281032,3.570553506869154,15.24456005238118,2.2993889649627746,1.3056798757478592,1.6874998272,1593606.5431769518,567514.7703901553
3.5756439704428544,0.17169984959610005,3.579764048329954,8.650618915504259,1.53411396932053,1.302320431251589,1.5624998399999996,1601838.8302144578,569990.3871710628
3.568023721223168,0.15539867616158462,3.5714061689709835,13.830803427210629,2.1445719736524724,1.3053681487432849,1.6562498303999997,1594367.7529704997,567732.4994145925
3.5761107203950595,0.17395111806164135,3.5803389331178357,8.247856194918375,1.4852866192619871,1.3021113213827022,1.5624998399999996,1602353.3594999204,570136.5313862526
3.5774612202567684,0.16539408078462567,3.5812824496819062,10.624184192225362,1.7804240951195027,1.3017682700827142,1.6562498303999997,1603197.9980499542,570469.2532400615
3.57909597008937,0.17400929021983888,3.5833234847265434,8.319792251615079,1.4943291021479572,1.3010267923259444,1.6249998336,1605025.899524097,570985.2019897064
3.5744447205656575,0.16486135976517535,3.578244587548946,10.9875815522589,1.8242129097112458,1.302873446779504,1.6874998272,1600479.2910404159,569608.8728385695
3.572012220814746,0.17119507450627386,3.576112282798891,8.342321082202183,1.4859166522639076,1.3036503024874893,1.4687498496,1598572.3823981371,568956.1379374947
3.5761722203887616,0.16800587597389877,3.580116440039631,9.455290178799784,1.6345397840344453,1.3021922435428923,1.5624998399999996,1602154.215530255,570118.5765728031
3.5530099727605764,0.13093887462746018,3.5554218955596273,29.513631653352807,3.7042750759037206,1.3288155362660157,1.7499998208000003,1580128.1069281015,563350.6877303541
3.5762559703801853,0.167773027702107,3.5801891785915805,8.702089310288569,1.525836747345965,1.310894375097321,1.4687498496000004,1602219.3193130319,570141.7725439651
3.5808702199076863,0.1772440832398906,3.585254104922728,6.8159736757297935,1.2826586043640913,1.3003262036012588,1.4062498559999996,1606755.8746081588,571510.4295969976
3.5808702199076863,0.1772440832398906,3.585254104922728,6.8159736757297935,1.2826586043640913,1.3003262036012588,1.4062498559999996,1606755.8746081588,571510.4295969976
3.5808702199076863,0.1772440832398906,3.585254104922728,6.8159736757297935,1.2826586043640913,1.3003262036012588,1.4062498559999996,1606755.8746081588,571510.4295969976
3.5808702199076863,0.1772440832398906,3.585254104922728,6.8159736757297935,1.2826586043640913,1.3003262036012588,1.4062498559999996,1606755.8746081588,571510.4295969976
3.5808702199076863,0.1772440832398906,3.585254104922728,6.8159736757297935,1.2826586043640913,1.3003262036012588,1.4062498559999996,1606755.8746081588,571510.4295969976
0.38712104694763516,0.4342468425190101,0.5817499679652447,1.1682075431721315,0.3757208646730285,2.2122909766569836,1.4374998528,42304.1281534454,-11903.363611665907
0.38751754690703355,0.43375509923013644,0.5816470882493874,1.1673873396412318,0.37529612345505675,2.2126822789976472,1.4374998528,42289.16690862383,-12017.335906907056
0.3882830468286464,0.4329502269037533,0.5815579278374153,1.1671844734722043,0.37529349482849556,2.1592865437663966,1.3749998592000001,42276.202928818544,-12205.858951085072
